"Striker","Season","Stadium","Runs","Dismissed","Balls","Run_Out","Bowler","Bowling_Team","Batting_Team","Average","Strike_Rate"
"Dhawal Kulkarni",2014,"Dubai International Cricket Stadium",28,0,19,0,"All","All","All",Inf,147.368421052632
"Dhawal Kulkarni",2014,"Sardar Patel Stadium",7,0,6,0,"All","All","All",Inf,116.666666666667
"Dhawal Kulkarni",2015,"Maharashtra Cricket Association Stadium",3,1,9,0,"All","All","All",3,33.3333333333333
"Dhawal Kulkarni",2015,"Sardar Patel Stadium",1,1,2,0,"All","All","All",1,50
"Dhawal Kulkarni",2016,"Feroz Shah Kotla",3,0,2,0,"All","All","All",Inf,150
"Dhawal Kulkarni",2016,"M Chinnaswamy Stadium",12,2,7,1,"All","All","All",6,171.428571428571
"Dhawal Kulkarni",2016,"Saurashtra Cricket Association Stadium",6,0,4,0,"All","All","All",Inf,150
"Dhawal Kulkarni",2016,"Wankhede Stadium",6,0,3,0,"All","All","All",Inf,200
"Dhawal Kulkarni",2017,"Rajiv Gandhi International Stadium",1,1,2,1,"All","All","All",1,50
"Dhawal Kulkarni",2018,"Rajiv Gandhi International Stadium",3,0,4,0,"All","All","All",Inf,75
"Dhawal Kulkarni",2018,"Sawai Mansingh Stadium",3,1,3,1,"All","All","All",3,100
"Dhawal Kulkarni",2019,"Sawai Mansingh Stadium",5,0,3,0,"All","All","All",Inf,166.666666666667
"Dhawal Kulkarni",2020,"Sharjah Cricket Stadium",3,0,2,0,"All","All","All",Inf,150
"Dhruv Shorey",2018,"Maharashtra Cricket Association Stadium",8,1,9,0,"All","All","All",8,88.8888888888889
"Dhruv Shorey",2019,"MA Chidambaram Stadium",5,1,8,0,"All","All","All",5,62.5
"Dilhara Fernando",2008,"Wankhede Stadium",2,0,1,0,"All","All","All",Inf,200
"Dilhara Fernando",2010,"Dr DY Patil Sports Academy",2,0,2,0,"All","All","All",Inf,100
"Dillon du Preez",2009,"SuperSport Park",10,1,13,0,"All","All","All",10,76.9230769230769
"Dimitri Mascarenhas",2008,"Sawai Mansingh Stadium",9,1,8,0,"All","All","All",9,112.5
"Dimitri Mascarenhas",2009,"Newlands",31,3,31,1,"All","All","All",10.3333333333333,100
"Dimitri Mascarenhas",2009,"SuperSport Park",8,1,8,0,"All","All","All",8,100
"Dimitri Mascarenhas",2010,"Brabourne Stadium",9,0,7,0,"All","All","All",Inf,128.571428571429
"Dimitri Mascarenhas",2010,"Sardar Patel Stadium",3,1,3,1,"All","All","All",3,100
"Dimitri Mascarenhas",2012,"Eden Gardens",0,1,1,0,"All","All","All",0,0
"Dimitri Mascarenhas",2012,"Punjab Cricket Association Stadium",9,1,10,0,"All","All","All",9,90
"Dimitri Mascarenhas",2012,"Subrata Roy Sahara Stadium",5,1,5,0,"All","All","All",5,100
"Dimitri Mascarenhas",2013,"Rajiv Gandhi International Stadium",5,0,5,0,"All","All","All",Inf,100
"Dinesh Karthik",2008,"Dr DY Patil Sports Academy",28,1,23,0,"All","All","All",28,121.739130434783
"Dinesh Karthik",2008,"Feroz Shah Kotla",64,1,39,0,"All","All","All",64,164.102564102564
"Dinesh Karthik",2008,"M Chinnaswamy Stadium",6,1,4,0,"All","All","All",6,150
"Dinesh Karthik",2008,"Punjab Cricket Association Stadium",24,1,14,0,"All","All","All",24,171.428571428571
"Dinesh Karthik",2008,"Sawai Mansingh Stadium",13,1,15,0,"All","All","All",13,86.6666666666667
"Dinesh Karthik",2008,"Wankhede Stadium",10,1,12,0,"All","All","All",10,83.3333333333333
"Dinesh Karthik",2009,"Buffalo Park",5,0,3,0,"All","All","All",Inf,166.666666666667
"Dinesh Karthik",2009,"Kingsmead",62,1,39,0,"All","All","All",62,158.974358974359
"Dinesh Karthik",2009,"New Wanderers Stadium",100,2,82,0,"All","All","All",50,121.951219512195
"Dinesh Karthik",2009,"OUTsurance Oval",55,1,40,0,"All","All","All",55,137.5
"Dinesh Karthik",2009,"St George's Park",12,1,9,0,"All","All","All",12,133.333333333333
"Dinesh Karthik",2009,"SuperSport Park",54,3,44,0,"All","All","All",18,122.727272727273
"Dinesh Karthik",2010,"Barabati Stadium",46,1,27,0,"All","All","All",46,170.37037037037
"Dinesh Karthik",2010,"Brabourne Stadium",11,1,14,0,"All","All","All",11,78.5714285714286
"Dinesh Karthik",2010,"Eden Gardens",20,1,17,0,"All","All","All",20,117.647058823529
"Dinesh Karthik",2010,"Feroz Shah Kotla",128,7,100,0,"All","All","All",18.2857142857143,128
"Dinesh Karthik",2010,"M Chinnaswamy Stadium",17,1,19,1,"All","All","All",17,89.4736842105263
"Dinesh Karthik",2010,"MA Chidambaram Stadium",13,1,16,0,"All","All","All",13,81.25
"Dinesh Karthik",2010,"Punjab Cricket Association Stadium",20,1,18,0,"All","All","All",20,111.111111111111
"Dinesh Karthik",2010,"Sardar Patel Stadium",23,0,26,0,"All","All","All",Inf,88.4615384615385
"Dinesh Karthik",2011,"Dr DY Patil Sports Academy",0,1,7,0,"All","All","All",0,0
"Dinesh Karthik",2011,"Eden Gardens",42,1,42,1,"All","All","All",42,100
"Dinesh Karthik",2011,"Feroz Shah Kotla",6,1,5,0,"All","All","All",6,120
"Dinesh Karthik",2011,"Himachal Pradesh Cricket Association Stadium",38,2,33,0,"All","All","All",19,115.151515151515
"Dinesh Karthik",2011,"Holkar Cricket Stadium",69,1,33,0,"All","All","All",69,209.090909090909
"Dinesh Karthik",2011,"M Chinnaswamy Stadium",20,1,15,0,"All","All","All",20,133.333333333333
"Dinesh Karthik",2011,"Punjab Cricket Association Stadium",103,3,78,0,"All","All","All",34.3333333333333,132.051282051282
"Dinesh Karthik",2011,"Rajiv Gandhi International Stadium",3,0,5,0,"All","All","All",Inf,60
"Dinesh Karthik",2011,"Wankhede Stadium",1,1,2,0,"All","All","All",1,50
"Dinesh Karthik",2012,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",7,1,6,0,"All","All","All",7,116.666666666667
"Dinesh Karthik",2012,"Feroz Shah Kotla",40,1,28,0,"All","All","All",40,142.857142857143
"Dinesh Karthik",2012,"M Chinnaswamy Stadium",22,2,18,0,"All","All","All",11,122.222222222222
"Dinesh Karthik",2012,"Punjab Cricket Association Stadium",3,1,6,0,"All","All","All",3,50
"Dinesh Karthik",2012,"Subrata Roy Sahara Stadium",18,0,22,0,"All","All","All",Inf,81.8181818181818
"Dinesh Karthik",2012,"Wankhede Stadium",148,8,133,1,"All","All","All",18.5,111.278195488722
"Dinesh Karthik",2013,"Eden Gardens",50,3,49,0,"All","All","All",16.6666666666667,102.040816326531
"Dinesh Karthik",2013,"Feroz Shah Kotla",13,1,24,0,"All","All","All",13,54.1666666666667
"Dinesh Karthik",2013,"Himachal Pradesh Cricket Association Stadium",0,1,3,0,"All","All","All",0,0
"Dinesh Karthik",2013,"M Chinnaswamy Stadium",60,1,37,0,"All","All","All",60,162.162162162162
"Dinesh Karthik",2013,"MA Chidambaram Stadium",37,1,25,0,"All","All","All",37,148
"Dinesh Karthik",2013,"Rajiv Gandhi International Stadium",0,1,2,0,"All","All","All",0,0
"Dinesh Karthik",2013,"Sawai Mansingh Stadium",30,1,32,0,"All","All","All",30,93.75
"Dinesh Karthik",2013,"Subrata Roy Sahara Stadium",17,1,25,0,"All","All","All",17,68
"Dinesh Karthik",2013,"Wankhede Stadium",303,7,214,1,"All","All","All",43.2857142857143,141.588785046729
"Dinesh Karthik",2014,"Dubai International Cricket Stadium",71,2,54,0,"All","All","All",35.5,131.481481481481
"Dinesh Karthik",2014,"Feroz Shah Kotla",207,5,148,0,"All","All","All",41.4,139.864864864865
"Dinesh Karthik",2014,"M Chinnaswamy Stadium",1,1,2,0,"All","All","All",1,50
"Dinesh Karthik",2014,"Punjab Cricket Association Stadium",13,1,7,0,"All","All","All",13,185.714285714286
"Dinesh Karthik",2014,"Sardar Patel Stadium",3,1,8,0,"All","All","All",3,37.5
"Dinesh Karthik",2014,"Sharjah Cricket Stadium",2,2,4,0,"All","All","All",1,50
"Dinesh Karthik",2014,"Sheikh Zayed Stadium",21,1,22,0,"All","All","All",21,95.4545454545455
"Dinesh Karthik",2014,"Wankhede Stadium",7,1,13,0,"All","All","All",7,53.8461538461538
"Dinesh Karthik",2015,"Eden Gardens",6,1,8,0,"All","All","All",6,75
"Dinesh Karthik",2015,"JSCA International Stadium Complex",28,1,26,0,"All","All","All",28,107.692307692308
"Dinesh Karthik",2015,"M Chinnaswamy Stadium",72,4,54,0,"All","All","All",18,133.333333333333
"Dinesh Karthik",2015,"MA Chidambaram Stadium",23,1,20,0,"All","All","All",23,115
"Dinesh Karthik",2015,"Maharashtra Cricket Association Stadium",8,1,3,0,"All","All","All",8,266.666666666667
"Dinesh Karthik",2015,"Punjab Cricket Association Stadium",2,1,4,0,"All","All","All",2,50
"Dinesh Karthik",2015,"Rajiv Gandhi International Stadium",2,1,2,1,"All","All","All",2,100
"Dinesh Karthik",2016,"Eden Gardens",51,1,29,0,"All","All","All",51,175.862068965517
"Dinesh Karthik",2016,"Feroz Shah Kotla",45,2,36,1,"All","All","All",22.5,125
"Dinesh Karthik",2016,"Green Park",15,2,12,0,"All","All","All",7.5,125
"Dinesh Karthik",2016,"M Chinnaswamy Stadium",28,2,34,0,"All","All","All",14,82.3529411764706
"Dinesh Karthik",2016,"Maharashtra Cricket Association Stadium",33,1,20,0,"All","All","All",33,165
"Dinesh Karthik",2016,"Punjab Cricket Association IS Bindra Stadium",41,0,26,0,"All","All","All",Inf,157.692307692308
"Dinesh Karthik",2016,"Rajiv Gandhi International Stadium",0,1,3,0,"All","All","All",0,0
"Dinesh Karthik",2016,"Saurashtra Cricket Association Stadium",113,3,95,0,"All","All","All",37.6666666666667,118.947368421053
"Dinesh Karthik",2016,"Wankhede Stadium",9,1,11,0,"All","All","All",9,81.8181818181818
"Dinesh Karthik",2017,"Eden Gardens",3,1,3,0,"All","All","All",3,100
"Dinesh Karthik",2017,"Feroz Shah Kotla",65,1,34,0,"All","All","All",65,191.176470588235
"Dinesh Karthik",2017,"Green Park",40,2,29,0,"All","All","All",20,137.931034482759
"Dinesh Karthik",2017,"Maharashtra Cricket Association Stadium",29,1,26,1,"All","All","All",29,111.538461538462
"Dinesh Karthik",2017,"Punjab Cricket Association IS Bindra Stadium",35,0,23,0,"All","All","All",Inf,152.173913043478
"Dinesh Karthik",2017,"Rajiv Gandhi International Stadium",30,1,32,0,"All","All","All",30,93.75
"Dinesh Karthik",2017,"Saurashtra Cricket Association Stadium",111,4,86,0,"All","All","All",27.75,129.06976744186
"Dinesh Karthik",2017,"Wankhede Stadium",48,0,26,0,"All","All","All",Inf,184.615384615385
"Dinesh Karthik",2018,"Eden Gardens",277,5,190,0,"All","All","All",55.4,145.789473684211
"Dinesh Karthik",2018,"Feroz Shah Kotla",18,1,18,0,"All","All","All",18,100
"Dinesh Karthik",2018,"Holkar Cricket Stadium",50,1,23,0,"All","All","All",50,217.391304347826
"Dinesh Karthik",2018,"M Chinnaswamy Stadium",23,1,10,0,"All","All","All",23,230
"Dinesh Karthik",2018,"MA Chidambaram Stadium",26,1,25,0,"All","All","All",26,104
"Dinesh Karthik",2018,"Rajiv Gandhi International Stadium",26,0,22,0,"All","All","All",Inf,118.181818181818
"Dinesh Karthik",2018,"Sawai Mansingh Stadium",42,0,23,0,"All","All","All",Inf,182.608695652174
"Dinesh Karthik",2018,"Wankhede Stadium",36,0,26,0,"All","All","All",Inf,138.461538461538
"Dinesh Karthik",2019,"Eden Gardens",135,3,79,0,"All","All","All",45,170.886075949367
"Dinesh Karthik",2019,"Feroz Shah Kotla",50,1,36,0,"All","All","All",50,138.888888888889
"Dinesh Karthik",2019,"M Chinnaswamy Stadium",19,1,15,0,"All","All","All",19,126.666666666667
"Dinesh Karthik",2019,"MA Chidambaram Stadium",19,1,21,0,"All","All","All",19,90.4761904761905
"Dinesh Karthik",2019,"Punjab Cricket Association IS Bindra Stadium",21,0,9,0,"All","All","All",Inf,233.333333333333
"Dinesh Karthik",2019,"Rajiv Gandhi International Stadium",6,1,4,1,"All","All","All",6,150
"Dinesh Karthik",2019,"Wankhede Stadium",3,1,9,0,"All","All","All",3,33.3333333333333
"Dinesh Karthik",2020,"Dubai International Cricket Stadium",22,2,14,0,"All","All","All",11,157.142857142857
"Dinesh Karthik",2020,"Sharjah Cricket Stadium",7,3,12,0,"All","All","All",2.33333333333333,58.3333333333333
"Dinesh Karthik",2020,"Zayed Cricket Stadium",140,7,108,1,"All","All","All",20,129.62962962963
"Dinesh Karthik",2021,"Dubai International Cricket Stadium",38,2,30,0,"All","All","All",19,126.666666666667
"Dinesh Karthik",2021,"MA Chidambaram Stadium",32,1,25,0,"All","All","All",32,128
"Dinesh Karthik",2021,"Narendra Modi Stadium",26,1,16,0,"All","All","All",26,162.5
"Dinesh Karthik",2021,"Sharjah Cricket Stadium",36,3,40,0,"All","All","All",12,90
"Dinesh Karthik",2021,"Wankhede Stadium",65,2,48,0,"All","All","All",32.5,135.416666666667
"Dinesh Karthik",2021,"Zayed Cricket Stadium",26,1,11,0,"All","All","All",26,236.363636363636
"Dinesh Karthik",2022,"Brabourne Stadium",13,3,17,0,"All","All","All",4.33333333333333,76.4705882352941
"Dinesh Karthik",2022,"Dr DY Patil Sports Academy",93,1,43,0,"All","All","All",93,216.279069767442
"Dinesh Karthik",2022,"Eden Gardens",37,0,23,0,"All","All","All",Inf,160.869565217391
"Dinesh Karthik",2022,"Maharashtra Cricket Association Stadium",39,1,23,1,"All","All","All",39,169.565217391304
"Dinesh Karthik",2022,"Narendra Modi Stadium",6,1,7,0,"All","All","All",6,85.7142857142857
"Dinesh Karthik",2022,"Wankhede Stadium",142,0,67,0,"All","All","All",Inf,211.940298507463
"Dinesh Salunkhe",2008,"Feroz Shah Kotla",26,0,20,0,"All","All","All",Inf,130
"Dinesh Salunkhe",2008,"Punjab Cricket Association Stadium",6,1,3,0,"All","All","All",6,200
"Dinesh Salunkhe",2008,"Rajiv Gandhi International Stadium",1,1,1,1,"All","All","All",1,100
"Dirk Nannes",2010,"Barabati Stadium",1,0,2,0,"All","All","All",Inf,50
"Dirk Nannes",2010,"Feroz Shah Kotla",3,1,11,0,"All","All","All",3,27.2727272727273
"Dishant Yagnik",2011,"MA Chidambaram Stadium",1,0,1,0,"All","All","All",Inf,100
"Dishant Yagnik",2011,"Punjab Cricket Association Stadium",10,0,9,0,"All","All","All",Inf,111.111111111111
"Dishant Yagnik",2011,"Sawai Mansingh Stadium",5,1,12,0,"All","All","All",5,41.6666666666667
"Dishant Yagnik",2012,"Sawai Mansingh Stadium",25,1,13,0,"All","All","All",25,192.307692307692
"Dishant Yagnik",2013,"Eden Gardens",41,1,23,0,"All","All","All",41,178.260869565217
"Dishant Yagnik",2013,"Feroz Shah Kotla",0,1,4,0,"All","All","All",0,0
"Dishant Yagnik",2013,"M Chinnaswamy Stadium",5,1,4,0,"All","All","All",5,125
"Dishant Yagnik",2013,"MA Chidambaram Stadium",7,1,8,0,"All","All","All",7,87.5
"Dishant Yagnik",2013,"Sawai Mansingh Stadium",50,2,35,1,"All","All","All",25,142.857142857143
"Dishant Yagnik",2013,"Subrata Roy Sahara Stadium",12,1,8,0,"All","All","All",12,150
"Dishant Yagnik",2013,"Wankhede Stadium",10,1,14,0,"All","All","All",10,71.4285714285714
"Dishant Yagnik",2014,"JSCA International Stadium Complex",4,0,6,0,"All","All","All",Inf,66.6666666666667
"Doddapaneni Kalyankrishna",2008,"Rajiv Gandhi International Stadium",3,1,8,0,"All","All","All",3,37.5
"Dominic Thornely",2008,"Dr DY Patil Sports Academy",30,1,24,0,"All","All","All",30,125
"Dominic Thornely",2008,"Rajiv Gandhi International Stadium",8,1,18,0,"All","All","All",8,44.4444444444444
"Dominic Thornely",2008,"Wankhede Stadium",1,1,11,0,"All","All","All",1,9.09090909090909
"Domnic Muthuswami",2015,"Feroz Shah Kotla",1,1,3,1,"All","All","All",1,33.3333333333333
"Doug Bollinger",2010,"MA Chidambaram Stadium",16,0,13,0,"All","All","All",Inf,123.076923076923
"Doug Bollinger",2010,"Vidarbha Cricket Association Stadium",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Doug Bollinger",2011,"Wankhede Stadium",0,0,1,0,"All","All","All",NA,0
"Doug Bollinger",2012,"MA Chidambaram Stadium",3,1,5,0,"All","All","All",3,60
"Doug Bracewell",2012,"M Chinnaswamy Stadium",12,0,9,0,"All","All","All",Inf,133.333333333333
"Dushmantha Chameera",2022,"Brabourne Stadium",0,1,2,0,"All","All","All",0,0
"Dushmantha Chameera",2022,"Dr DY Patil Sports Academy",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Dushmantha Chameera",2022,"Eden Gardens",11,0,4,0,"All","All","All",Inf,275
"Dushmantha Chameera",2022,"Maharashtra Cricket Association Stadium",17,2,11,1,"All","All","All",8.5,154.545454545455
"Dushmantha Chameera",2022,"Wankhede Stadium",14,1,8,0,"All","All","All",14,175
"Dwaine Pretorius",2022,"Brabourne Stadium",8,2,5,0,"All","All","All",4,160
"Dwaine Pretorius",2022,"Dr DY Patil Sports Academy",22,1,14,0,"All","All","All",22,157.142857142857
"Dwaine Pretorius",2022,"Maharashtra Cricket Association Stadium",13,1,8,0,"All","All","All",13,162.5
"Dwaine Pretorius",2022,"Wankhede Stadium",1,0,1,0,"All","All","All",Inf,100
"Dwaraka Ravi Teja",2008,"Feroz Shah Kotla",9,1,5,0,"All","All","All",9,180
"Dwaraka Ravi Teja",2008,"Rajiv Gandhi International Stadium",94,4,69,0,"All","All","All",23.5,136.231884057971
"Dwaraka Ravi Teja",2008,"Sawai Mansingh Stadium",6,1,8,0,"All","All","All",6,75
"Dwaraka Ravi Teja",2009,"De Beers Diamond Oval",7,0,3,0,"All","All","All",Inf,233.333333333333
"Dwaraka Ravi Teja",2009,"Kingsmead",36,2,43,0,"All","All","All",18,83.7209302325581
"Dwaraka Ravi Teja",2009,"New Wanderers Stadium",10,1,15,1,"All","All","All",10,66.6666666666667
"Dwaraka Ravi Teja",2009,"Newlands",8,0,5,0,"All","All","All",Inf,160
"Dwaraka Ravi Teja",2009,"SuperSport Park",4,0,4,0,"All","All","All",Inf,100
"Dwaraka Ravi Teja",2011,"Eden Gardens",14,1,10,0,"All","All","All",14,140
"Dwaraka Ravi Teja",2011,"Himachal Pradesh Cricket Association Stadium",60,1,41,0,"All","All","All",60,146.341463414634
"Dwaraka Ravi Teja",2011,"Nehru Stadium",8,0,5,0,"All","All","All",Inf,160
"Dwaraka Ravi Teja",2011,"Rajiv Gandhi International Stadium",101,5,88,0,"All","All","All",20.2,114.772727272727
"Dwaraka Ravi Teja",2012,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",4,2,4,0,"All","All","All",2,100
"Dwaraka Ravi Teja",2013,"Eden Gardens",10,1,13,0,"All","All","All",10,76.9230769230769
"Dwaraka Ravi Teja",2013,"Rajiv Gandhi International Stadium",4,0,4,0,"All","All","All",Inf,100
"Dwayne Bravo",2008,"Dr DY Patil Sports Academy",37,3,27,0,"All","All","All",12.3333333333333,137.037037037037
"Dwayne Bravo",2008,"Eden Gardens",64,0,53,0,"All","All","All",Inf,120.754716981132
"Dwayne Bravo",2008,"MA Chidambaram Stadium",24,1,16,0,"All","All","All",24,150
"Dwayne Bravo",2008,"Punjab Cricket Association Stadium",23,1,21,0,"All","All","All",23,109.52380952381
"Dwayne Bravo",2008,"Rajiv Gandhi International Stadium",30,1,17,0,"All","All","All",30,176.470588235294
"Dwayne Bravo",2009,"Buffalo Park",35,1,30,0,"All","All","All",35,116.666666666667
"Dwayne Bravo",2009,"Kingsmead",37,3,41,0,"All","All","All",12.3333333333333,90.2439024390244
"Dwayne Bravo",2009,"New Wanderers Stadium",50,0,40,0,"All","All","All",Inf,125
"Dwayne Bravo",2009,"Newlands",5,1,4,0,"All","All","All",5,125
"Dwayne Bravo",2009,"St George's Park",8,2,13,0,"All","All","All",4,61.5384615384615
"Dwayne Bravo",2009,"SuperSport Park",83,1,75,0,"All","All","All",83,110.666666666667
"Dwayne Bravo",2010,"Brabourne Stadium",22,3,21,0,"All","All","All",7.33333333333333,104.761904761905
"Dwayne Bravo",2010,"Dr DY Patil Sports Academy",23,1,16,0,"All","All","All",23,143.75
"Dwayne Bravo",2010,"Eden Gardens",5,1,9,0,"All","All","All",5,55.5555555555556
"Dwayne Bravo",2010,"Feroz Shah Kotla",9,1,4,0,"All","All","All",9,225
"Dwayne Bravo",2010,"MA Chidambaram Stadium",2,1,3,0,"All","All","All",2,66.6666666666667
"Dwayne Bravo",2011,"M Chinnaswamy Stadium",5,1,5,0,"All","All","All",5,100
"Dwayne Bravo",2011,"MA Chidambaram Stadium",6,0,1,0,"All","All","All",Inf,600
"Dwayne Bravo",2012,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",43,0,18,0,"All","All","All",Inf,238.888888888889
"Dwayne Bravo",2012,"Eden Gardens",11,0,7,0,"All","All","All",Inf,157.142857142857
"Dwayne Bravo",2012,"Feroz Shah Kotla",22,1,31,0,"All","All","All",22,70.9677419354839
"Dwayne Bravo",2012,"Himachal Pradesh Cricket Association Stadium",48,1,43,0,"All","All","All",48,111.627906976744
