"Bowler","Season","Striker","Stadium","Runs","Wickets","Balls","Bowling_Team","Batting_Team","Average","Economy"
"Karn Sharma",2020,"Devdutt Padikkal","Dubai International Cricket Stadium",10,0,8,"All","All",Inf,7.5
"Karn Sharma",2020,"Eoin Morgan","Dubai International Cricket Stadium",2,0,5,"All","All",Inf,2.4
"Karn Sharma",2020,"Eoin Morgan","Zayed Cricket Stadium",2,0,3,"All","All",Inf,4
"Karn Sharma",2020,"Kane Williamson","Dubai International Cricket Stadium",10,1,8,"All","All",10,7.5
"Karn Sharma",2020,"Marcus Stoinis","Sharjah Cricket Stadium",14,0,7,"All","All",Inf,12
"Karn Sharma",2020,"Nitish Rana","Dubai International Cricket Stadium",24,0,10,"All","All",Inf,14.4
"Karn Sharma",2020,"Nitish Rana","Zayed Cricket Stadium",2,1,3,"All","All",2,4
"Karn Sharma",2020,"Priyam Garg","Dubai International Cricket Stadium",11,1,11,"All","All",11,6
"Karn Sharma",2020,"Rahul Tripathi","Zayed Cricket Stadium",17,0,13,"All","All",Inf,7.84615384615385
"Karn Sharma",2020,"Rashid Khan","Dubai International Cricket Stadium",11,0,3,"All","All",Inf,22
"Karn Sharma",2020,"Rinku Singh","Dubai International Cricket Stadium",2,0,4,"All","All",Inf,3
"Karn Sharma",2020,"Shahbaz Nadeem","Dubai International Cricket Stadium",4,0,1,"All","All",Inf,24
"Karn Sharma",2020,"Shikhar Dhawan","Sharjah Cricket Stadium",19,0,8,"All","All",Inf,14.25
"Karn Sharma",2020,"Shivam Dube","Dubai International Cricket Stadium",6,0,4,"All","All",Inf,9
"Karn Sharma",2020,"Shreyas Iyer","Sharjah Cricket Stadium",1,0,3,"All","All",Inf,2
"Karn Sharma",2020,"Shubman Gill","Dubai International Cricket Stadium",0,1,1,"All","All",0,0
"Karn Sharma",2020,"Sunil Narine","Dubai International Cricket Stadium",7,0,4,"All","All",Inf,10.5
"Karn Sharma",2020,"Sunil Narine","Zayed Cricket Stadium",4,1,5,"All","All",4,4.8
"Karn Sharma",2020,"Vijay Shankar","Dubai International Cricket Stadium",1,0,1,"All","All",Inf,6
"Karn Sharma",2020,"Virat Kohli","Dubai International Cricket Stadium",10,0,9,"All","All",Inf,6.66666666666667
"Karn Sharma",2020,"Washington Sundar","Dubai International Cricket Stadium",8,0,3,"All","All",Inf,16
"Kartik Tyagi",2020,"AB de Villiers","Dubai International Cricket Stadium",8,0,7,"All","All",Inf,6.85714285714286
"Kartik Tyagi",2020,"Alex Carey","Dubai International Cricket Stadium",2,0,3,"All","All",Inf,4
"Kartik Tyagi",2020,"Ambati Rayudu","Zayed Cricket Stadium",1,0,4,"All","All",Inf,1.5
"Kartik Tyagi",2020,"Andre Russell","Dubai International Cricket Stadium",12,1,3,"All","All",12,24
"Kartik Tyagi",2020,"Chris Gayle","Zayed Cricket Stadium",25,0,14,"All","All",Inf,10.7142857142857
"Kartik Tyagi",2020,"David Warner","Dubai International Cricket Stadium",9,0,5,"All","All",Inf,10.8
"Kartik Tyagi",2020,"Devdutt Padikkal","Dubai International Cricket Stadium",12,0,6,"All","All",Inf,12
"Kartik Tyagi",2020,"Eoin Morgan","Dubai International Cricket Stadium",15,0,10,"All","All",Inf,9
"Kartik Tyagi",2020,"Glenn Maxwell","Zayed Cricket Stadium",6,0,3,"All","All",Inf,12
"Kartik Tyagi",2020,"Gurkeerat Singh Mann","Dubai International Cricket Stadium",4,0,4,"All","All",Inf,6
"Kartik Tyagi",2020,"Hardik Pandya","Zayed Cricket Stadium",31,0,10,"All","All",Inf,18.6
"Kartik Tyagi",2020,"Harshal Patel","Sharjah Cricket Stadium",4,0,4,"All","All",Inf,6
"Kartik Tyagi",2020,"Ishan Kishan","Zayed Cricket Stadium",2,1,6,"All","All",2,2
"Kartik Tyagi",2020,"Jonny Bairstow","Dubai International Cricket Stadium",10,1,4,"All","All",10,15
"Kartik Tyagi",2020,"KL Rahul","Zayed Cricket Stadium",7,0,4,"All","All",Inf,10.5
"Kartik Tyagi",2020,"Kamlesh Nagarkoti","Dubai International Cricket Stadium",1,0,1,"All","All",Inf,6
"Kartik Tyagi",2020,"Kane Williamson","Dubai International Cricket Stadium",2,0,2,"All","All",Inf,6
"Kartik Tyagi",2020,"Kedar Jadhav","Zayed Cricket Stadium",0,0,2,"All","All",NA,0
"Kartik Tyagi",2020,"Krunal Pandya","Zayed Cricket Stadium",1,0,1,"All","All",Inf,6
"Kartik Tyagi",2020,"MS Dhoni","Zayed Cricket Stadium",11,0,7,"All","All",Inf,9.42857142857143
"Kartik Tyagi",2020,"Manish Pandey","Dubai International Cricket Stadium",42,0,21,"All","All",Inf,12
"Kartik Tyagi",2020,"Marcus Stoinis","Dubai International Cricket Stadium",5,0,6,"All","All",Inf,5
"Kartik Tyagi",2020,"Marcus Stoinis","Sharjah Cricket Stadium",2,0,3,"All","All",Inf,4
"Kartik Tyagi",2020,"Nicholas Pooran","Zayed Cricket Stadium",9,0,3,"All","All",Inf,18
"Kartik Tyagi",2020,"Pat Cummins","Dubai International Cricket Stadium",3,1,3,"All","All",3,6
"Kartik Tyagi",2020,"Quinton de Kock","Zayed Cricket Stadium",1,1,2,"All","All",1,3
"Kartik Tyagi",2020,"Rahul Tripathi","Dubai International Cricket Stadium",3,0,4,"All","All",Inf,4.5
"Kartik Tyagi",2020,"Ravindra Jadeja","Zayed Cricket Stadium",9,0,3,"All","All",Inf,18
"Kartik Tyagi",2020,"Rohit Sharma","Zayed Cricket Stadium",12,0,6,"All","All",Inf,12
"Kartik Tyagi",2020,"Sam Curran","Zayed Cricket Stadium",6,0,5,"All","All",Inf,7.2
"Kartik Tyagi",2020,"Saurabh Tiwary","Zayed Cricket Stadium",3,0,5,"All","All",Inf,3.6
"Kartik Tyagi",2020,"Shane Watson","Zayed Cricket Stadium",8,1,3,"All","All",8,16
"Kartik Tyagi",2020,"Shikhar Dhawan","Dubai International Cricket Stadium",18,0,6,"All","All",Inf,18
"Kartik Tyagi",2020,"Shimron Hetmyer","Sharjah Cricket Stadium",22,1,11,"All","All",22,12
"Kartik Tyagi",2020,"Shreyas Iyer","Dubai International Cricket Stadium",5,1,9,"All","All",5,3.33333333333333
"Kartik Tyagi",2020,"Shreyas Iyer","Sharjah Cricket Stadium",7,0,6,"All","All",Inf,7
"Kartik Tyagi",2020,"Shubman Gill","Dubai International Cricket Stadium",2,0,3,"All","All",Inf,4
"Kartik Tyagi",2020,"Suryakumar Yadav","Zayed Cricket Stadium",31,0,18,"All","All",Inf,10.3333333333333
"Kartik Tyagi",2020,"Vijay Shankar","Dubai International Cricket Stadium",8,0,5,"All","All",Inf,9.6
"Kartik Tyagi",2020,"Virat Kohli","Dubai International Cricket Stadium",8,1,7,"All","All",8,6.85714285714286
"Kartik Tyagi",2021,"Aiden Markram","Dubai International Cricket Stadium",6,0,4,"All","All",Inf,9
"Kartik Tyagi",2021,"Axar Patel","Zayed Cricket Stadium",6,0,3,"All","All",Inf,12
"Kartik Tyagi",2021,"Deepak Hooda","Dubai International Cricket Stadium",0,1,2,"All","All",0,0
"Kartik Tyagi",2021,"Devdutt Padikkal","Dubai International Cricket Stadium",8,0,2,"All","All",Inf,24
"Kartik Tyagi",2021,"Fabian Allen","Dubai International Cricket Stadium",0,0,1,"All","All",NA,0
"Kartik Tyagi",2021,"Glenn Maxwell","Dubai International Cricket Stadium",7,0,3,"All","All",Inf,14
"Kartik Tyagi",2021,"Jonny Bairstow","Arun Jaitley Stadium",2,0,6,"All","All",Inf,2
"Kartik Tyagi",2021,"KL Rahul","Dubai International Cricket Stadium",6,0,4,"All","All",Inf,9
"Kartik Tyagi",2021,"Kane Williamson","Arun Jaitley Stadium",4,1,3,"All","All",4,8
"Kartik Tyagi",2021,"Kedar Jadhav","Arun Jaitley Stadium",1,0,2,"All","All",Inf,3
"Kartik Tyagi",2021,"Lalit Yadav","Zayed Cricket Stadium",6,0,5,"All","All",Inf,7.2
"Kartik Tyagi",2021,"Manish Pandey","Arun Jaitley Stadium",21,0,12,"All","All",Inf,10.5
"Kartik Tyagi",2021,"Mayank Agarwal","Dubai International Cricket Stadium",16,0,8,"All","All",Inf,12
"Kartik Tyagi",2021,"Mohammad Nabi","Arun Jaitley Stadium",4,0,1,"All","All",Inf,24
"Kartik Tyagi",2021,"Nicholas Pooran","Dubai International Cricket Stadium",1,1,5,"All","All",1,1.2
"Kartik Tyagi",2021,"Rishabh Pant","Zayed Cricket Stadium",5,0,4,"All","All",Inf,7.5
"Kartik Tyagi",2021,"Shikhar Dhawan","Zayed Cricket Stadium",0,1,1,"All","All",0,0
"Kartik Tyagi",2021,"Shimron Hetmyer","Zayed Cricket Stadium",14,0,4,"All","All",Inf,21
"Kartik Tyagi",2021,"Shreyas Iyer","Zayed Cricket Stadium",9,0,7,"All","All",Inf,7.71428571428572
"Kartik Tyagi",2021,"Srikar Bharat","Dubai International Cricket Stadium",2,0,3,"All","All",Inf,4
"Kartik Tyagi",2021,"Virat Kohli","Dubai International Cricket Stadium",6,0,4,"All","All",Inf,9
"Kartik Tyagi",2022,"David Warner","Brabourne Stadium",25,0,14,"All","All",Inf,10.7142857142857
"Kartik Tyagi",2022,"Dinesh Karthik","Wankhede Stadium",8,0,4,"All","All",Inf,12
"Kartik Tyagi",2022,"Faf du Plessis","Wankhede Stadium",18,0,9,"All","All",Inf,12
"Kartik Tyagi",2022,"Glenn Maxwell","Wankhede Stadium",9,1,7,"All","All",9,7.71428571428572
"Kartik Tyagi",2022,"Rajat Patidar","Wankhede Stadium",7,0,4,"All","All",Inf,10.5
"Kartik Tyagi",2022,"Rishabh Pant","Brabourne Stadium",2,0,3,"All","All",Inf,4
"Kartik Tyagi",2022,"Rovman Powell","Brabourne Stadium",10,0,7,"All","All",Inf,8.57142857142857
"Keemo Paul",2019,"Ambati Rayudu","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",8,0,5,"All","All",Inf,9.6
"Keemo Paul",2019,"Andre Russell","Eden Gardens",5,0,2,"All","All",Inf,15
"Keemo Paul",2019,"Basil Thampi","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",1,0,1,"All","All",Inf,6
"Keemo Paul",2019,"Carlos Brathwaite","Eden Gardens",0,1,1,"All","All",0,0
"Keemo Paul",2019,"David Warner","Rajiv Gandhi International Stadium",9,0,11,"All","All",Inf,4.90909090909091
"Keemo Paul",2019,"Deepak Hooda","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",3,0,1,"All","All",Inf,18
"Keemo Paul",2019,"Dinesh Karthik","Eden Gardens",2,0,2,"All","All",Inf,6
"Keemo Paul",2019,"Faf du Plessis","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",5,0,2,"All","All",Inf,15
"Keemo Paul",2019,"Hardik Pandya","Feroz Shah Kotla",12,0,4,"All","All",Inf,18
"Keemo Paul",2019,"Ish Sodhi","Feroz Shah Kotla",2,0,2,"All","All",Inf,6
"Keemo Paul",2019,"Jonny Bairstow","Rajiv Gandhi International Stadium",4,1,5,"All","All",4,4.8
"Keemo Paul",2019,"Kane Williamson","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",6,0,7,"All","All",Inf,5.14285714285714
"Keemo Paul",2019,"Kane Williamson","Rajiv Gandhi International Stadium",1,1,4,"All","All",1,1.5
"Keemo Paul",2019,"Kedar Jadhav","Feroz Shah Kotla",7,0,8,"All","All",Inf,5.25
"Keemo Paul",2019,"Kieron Pollard","Wankhede Stadium",2,1,3,"All","All",2,4
"Keemo Paul",2019,"Krunal Pandya","Feroz Shah Kotla",7,0,5,"All","All",Inf,8.4
"Keemo Paul",2019,"Krunal Pandya","Wankhede Stadium",6,0,2,"All","All",Inf,18
"Keemo Paul",2019,"Kuldeep Yadav","Eden Gardens",2,0,2,"All","All",Inf,6
"Keemo Paul",2019,"MS Dhoni","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",0,0,1,"All","All",NA,0
"Keemo Paul",2019,"MS Dhoni","Feroz Shah Kotla",13,0,10,"All","All",Inf,7.8
"Keemo Paul",2019,"Manish Pandey","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",4,1,4,"All","All",4,6
"Keemo Paul",2019,"Mohammad Nabi","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",12,1,7,"All","All",12,10.2857142857143
"Keemo Paul",2019,"Nitish Rana","Eden Gardens",2,0,2,"All","All",Inf,6
"Keemo Paul",2019,"Piyush Chawla","Eden Gardens",8,0,3,"All","All",Inf,16
"Keemo Paul",2019,"Quinton de Kock","Feroz Shah Kotla",7,0,3,"All","All",Inf,14
"Keemo Paul",2019,"Rashid Khan","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",0,1,1,"All","All",0,0
"Keemo Paul",2019,"Ricky Bhui","Rajiv Gandhi International Stadium",2,1,3,"All","All",2,4
"Keemo Paul",2019,"Riyan Parag","Feroz Shah Kotla",10,0,13,"All","All",Inf,4.61538461538462
"Keemo Paul",2019,"Robin Uthappa","Eden Gardens",8,0,3,"All","All",Inf,16
"Keemo Paul",2019,"Rohit Sharma","Feroz Shah Kotla",9,0,3,"All","All",Inf,18
"Keemo Paul",2019,"Shane Watson","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",35,0,9,"All","All",Inf,23.3333333333333
"Keemo Paul",2019,"Shreyas Gopal","Feroz Shah Kotla",3,0,4,"All","All",Inf,4.5
"Keemo Paul",2019,"Shubman Gill","Eden Gardens",19,1,9,"All","All",19,12.6666666666667
"Keemo Paul",2019,"Suresh Raina","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",1,0,1,"All","All",Inf,6
"Keemo Paul",2019,"Suryakumar Yadav","Feroz Shah Kotla",2,0,3,"All","All",Inf,4
"Keemo Paul",2019,"Vijay Shankar","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",6,0,3,"All","All",Inf,12
"Keemo Paul",2019,"Vijay Shankar","Rajiv Gandhi International Stadium",1,0,1,"All","All",Inf,6
"Keemo Paul",2019,"Yuvraj Singh","Wankhede Stadium",13,0,13,"All","All",Inf,6
"Kemar Roach",2010,"Ajit Agarkar","Eden Gardens",7,0,4,"All","All",Inf,10.5
"Kemar Roach",2010,"Angelo Mathews","Eden Gardens",4,0,3,"All","All",Inf,8
"Kemar Roach",2010,"David Hussey","Eden Gardens",9,0,3,"All","All",Inf,18
"Kemar Roach",2010,"Harbhajan Singh","Dr DY Patil Sports Academy",19,0,6,"All","All",Inf,19
"Kemar Roach",2010,"Manoj Tiwary","Eden Gardens",1,0,1,"All","All",Inf,6
"Kemar Roach",2010,"Ryan McLaren","Dr DY Patil Sports Academy",2,0,4,"All","All",Inf,3
"Kemar Roach",2010,"Sachin Tendulkar","Dr DY Patil Sports Academy",2,0,3,"All","All",Inf,4
"Kemar Roach",2010,"Shikhar Dhawan","Dr DY Patil Sports Academy",9,0,11,"All","All",Inf,4.90909090909091
"Kemar Roach",2010,"Sourav Ganguly","Eden Gardens",22,0,11,"All","All",Inf,12
"Kemar Roach",2010,"Wriddhiman Saha","Eden Gardens",5,0,2,"All","All",Inf,15
"Kevin Pietersen",2009,"Adam Gilchrist","Newlands",4,1,5,"All","All",4,4.8
"Kevin Pietersen",2009,"Andrew Flintoff","St George's Park",6,0,4,"All","All",Inf,9
"Kevin Pietersen",2009,"Brad Hodge","Kingsmead",3,0,6,"All","All",Inf,3
"Kevin Pietersen",2009,"Brendon McCullum","Kingsmead",0,1,1,"All","All",0,0
"Kevin Pietersen",2009,"Chris Gayle","Kingsmead",13,0,8,"All","All",Inf,9.75
"Kevin Pietersen",2009,"Kumar Sangakkara","Kingsmead",14,0,9,"All","All",Inf,9.33333333333333
"Kevin Pietersen",2009,"MS Dhoni","St George's Park",3,0,4,"All","All",Inf,4.5
"Kevin Pietersen",2009,"Morne van Wyk","Kingsmead",4,0,5,"All","All",Inf,4.8
"Kevin Pietersen",2009,"Parthiv Patel","St George's Park",0,1,1,"All","All",0,0
"Kevin Pietersen",2009,"Ravi Bopara","Kingsmead",2,0,3,"All","All",Inf,4
"Kevin Pietersen",2009,"Rohit Sharma","Newlands",11,0,8,"All","All",Inf,8.25
"Kevin Pietersen",2009,"Scott Styris","Newlands",10,1,5,"All","All",10,12
"Kevin Pietersen",2009,"Suresh Raina","St George's Park",5,0,9,"All","All",Inf,3.33333333333333
"Kevin Pietersen",2009,"Venugopal Rao","Newlands",6,0,6,"All","All",Inf,6
"Kevin Pietersen",2009,"Wriddhiman Saha","Kingsmead",4,0,4,"All","All",Inf,6
"Kevin Pietersen",2010,"Abhishek Nayar","Dr DY Patil Sports Academy",2,1,2,"All","All",2,6
"Kevin Pietersen",2010,"Abhishek Nayar","M Chinnaswamy Stadium",2,0,2,"All","All",Inf,6
"Kevin Pietersen",2010,"Ambati Rayudu","Dr DY Patil Sports Academy",11,0,9,"All","All",Inf,7.33333333333333
"Kevin Pietersen",2010,"Anirudh Singh","Dr DY Patil Sports Academy",5,0,3,"All","All",Inf,10
"Kevin Pietersen",2010,"David Warner","Feroz Shah Kotla",1,0,3,"All","All",Inf,2
"Kevin Pietersen",2010,"Jean-Paul Duminy","Dr DY Patil Sports Academy",1,0,2,"All","All",Inf,3
"Kevin Pietersen",2010,"Jean-Paul Duminy","M Chinnaswamy Stadium",8,0,3,"All","All",Inf,16
"Kevin Pietersen",2010,"Kumar Sangakkara","Punjab Cricket Association Stadium",6,0,3,"All","All",Inf,12
"Kevin Pietersen",2010,"Murali Vijay","MA Chidambaram Stadium",22,1,7,"All","All",22,18.8571428571429
"Kevin Pietersen",2010,"Paul Collingwood","Feroz Shah Kotla",2,0,3,"All","All",Inf,4
"Kevin Pietersen",2010,"Ravi Bopara","Punjab Cricket Association Stadium",2,0,3,"All","All",Inf,4
"Kevin Pietersen",2010,"Ryan McLaren","M Chinnaswamy Stadium",0,1,1,"All","All",0,0
"Kevin Pietersen",2010,"Saurabh Tiwary","Dr DY Patil Sports Academy",6,0,11,"All","All",Inf,3.27272727272727
"Kevin Pietersen",2010,"Suresh Raina","MA Chidambaram Stadium",4,0,5,"All","All",Inf,4.8
"Kevin Pietersen",2010,"Venugopal Rao","Dr DY Patil Sports Academy",5,0,3,"All","All",Inf,10
"Kevin Pietersen",2012,"Jesse Ryder","Feroz Shah Kotla",8,0,6,"All","All",Inf,8
"Kevin Pietersen",2012,"Kumar Sangakkara","Feroz Shah Kotla",0,0,1,"All","All",NA,0
"Kevin Pietersen",2012,"Parthiv Patel","Feroz Shah Kotla",2,0,2,"All","All",Inf,6
"Kevin Pietersen",2012,"Ravindra Jadeja","Feroz Shah Kotla",6,0,6,"All","All",Inf,6
"Kevin Pietersen",2012,"S Badrinath","Feroz Shah Kotla",8,0,3,"All","All",Inf,16
"Kevin Pietersen",2012,"Shikhar Dhawan","Feroz Shah Kotla",14,0,9,"All","All",Inf,9.33333333333333
"Kevin Pietersen",2012,"Sourav Ganguly","Feroz Shah Kotla",13,0,6,"All","All",Inf,13
"Kevin Pietersen",2012,"Suresh Raina","Feroz Shah Kotla",2,0,3,"All","All",Inf,4
"Kevon Cooper",2012,"AB de Villiers","Sawai Mansingh Stadium",18,0,7,"All","All",Inf,15.4285714285714
"Kevon Cooper",2012,"Abhishek Nayar","Sawai Mansingh Stadium",7,1,6,"All","All",7,7
"Kevon Cooper",2012,"Ambati Rayudu","Wankhede Stadium",11,0,7,"All","All",Inf,9.42857142857143
"Kevon Cooper",2012,"Bipul Sharma","Sawai Mansingh Stadium",4,0,4,"All","All",Inf,6
"Kevon Cooper",2012,"Brett Lee","Sawai Mansingh Stadium",6,1,3,"All","All",6,12
"Kevon Cooper",2012,"Debabrata Das","Sawai Mansingh Stadium",1,1,3,"All","All",1,2
"Kevon Cooper",2012,"Dinesh Karthik","Wankhede Stadium",0,1,1,"All","All",0,0
"Kevon Cooper",2012,"Dwayne Bravo","MA Chidambaram Stadium",6,0,4,"All","All",Inf,9
"Kevon Cooper",2012,"Faf du Plessis","MA Chidambaram Stadium",5,1,5,"All","All",5,6
"Kevon Cooper",2012,"Harbhajan Singh","Wankhede Stadium",12,0,5,"All","All",Inf,14.4
"Kevon Cooper",2012,"Iqbal Abdulla","Sawai Mansingh Stadium",1,0,2,"All","All",Inf,3
"Kevon Cooper",2012,"Irfan Pathan","Feroz Shah Kotla",3,0,4,"All","All",Inf,4.5
"Kevon Cooper",2012,"James Faulkner","Sawai Mansingh Stadium",3,0,2,"All","All",Inf,9
"Kevon Cooper",2012,"James Franklin","Wankhede Stadium",1,0,1,"All","All",Inf,6
"Kevon Cooper",2012,"Kieron Pollard","Wankhede Stadium",8,0,4,"All","All",Inf,12
"Kevon Cooper",2012,"MS Dhoni","MA Chidambaram Stadium",4,0,6,"All","All",Inf,4
"Kevon Cooper",2012,"Mandeep Singh","Sawai Mansingh Stadium",1,0,2,"All","All",Inf,3
"Kevon Cooper",2012,"Manoj Tiwary","Sawai Mansingh Stadium",17,0,12,"All","All",Inf,8.5
"Kevon Cooper",2012,"Mayank Agarwal","Sawai Mansingh Stadium",0,0,5,"All","All",NA,0
"Kevon Cooper",2012,"Naman Ojha","Feroz Shah Kotla",2,0,3,"All","All",Inf,4
"Kevon Cooper",2012,"Paul Valthaty","Sawai Mansingh Stadium",4,1,5,"All","All",4,4.8
"Kevon Cooper",2012,"Piyush Chawla","Sawai Mansingh Stadium",0,1,1,"All","All",0,0
"Kevon Cooper",2012,"Praveen Kumar","Sawai Mansingh Stadium",7,0,3,"All","All",Inf,14
"Kevon Cooper",2012,"Richard Levi","Wankhede Stadium",4,0,3,"All","All",Inf,8
"Kevon Cooper",2012,"Rohit Sharma","Wankhede Stadium",7,0,3,"All","All",Inf,14
"Kevon Cooper",2012,"Ross Taylor","Feroz Shah Kotla",5,0,10,"All","All",Inf,3
"Kevon Cooper",2012,"S Badrinath","MA Chidambaram Stadium",3,0,4,"All","All",Inf,4.5
"Kevon Cooper",2012,"Shaun Marsh","Sawai Mansingh Stadium",0,1,1,"All","All",0,0
"Kevon Cooper",2012,"Sunil Narine","Sawai Mansingh Stadium",0,1,1,"All","All",0,0
"Kevon Cooper",2012,"Suresh Raina","MA Chidambaram Stadium",5,1,5,"All","All",5,6
"Kevon Cooper",2012,"Tillakaratne Dilshan","Sawai Mansingh Stadium",17,0,12,"All","All",Inf,8.5
"Kevon Cooper",2012,"Virender Sehwag","Feroz Shah Kotla",6,0,2,"All","All",Inf,18
"Kevon Cooper",2012,"Yogesh Nagar","Feroz Shah Kotla",3,0,5,"All","All",Inf,3.6
"Kevon Cooper",2012,"Yusuf Pathan","Sawai Mansingh Stadium",3,0,3,"All","All",Inf,6
"Kevon Cooper",2013,"Aaron Finch","Sawai Mansingh Stadium",13,1,8,"All","All",13,9.75
"Kevon Cooper",2013,"Aaron Finch","Subrata Roy Sahara Stadium",14,0,12,"All","All",Inf,7
"Kevon Cooper",2013,"Adam Gilchrist","Punjab Cricket Association Stadium",5,1,5,"All","All",5,6
"Kevon Cooper",2013,"Aditya Tare","Eden Gardens",0,1,1,"All","All",0,0
"Kevon Cooper",2013,"Aditya Tare","Wankhede Stadium",7,1,7,"All","All",7,6
"Kevon Cooper",2013,"Ambati Rayudu","Eden Gardens",14,0,5,"All","All",Inf,16.8
"Kevon Cooper",2013,"Ambati Rayudu","Sawai Mansingh Stadium",10,1,7,"All","All",10,8.57142857142857
"Kevon Cooper",2013,"Ambati Rayudu","Wankhede Stadium",4,0,3,"All","All",Inf,8
"Kevon Cooper",2013,"Amit Mishra","Sawai Mansingh Stadium",5,0,6,"All","All",Inf,5
"Kevon Cooper",2013,"Andre Russell","Feroz Shah Kotla",1,1,2,"All","All",1,3
"Kevon Cooper",2013,"Angelo Mathews","Sawai Mansingh Stadium",8,0,5,"All","All",Inf,9.6
"Kevon Cooper",2013,"Angelo Mathews","Subrata Roy Sahara Stadium",1,0,1,"All","All",Inf,6
"Kevon Cooper",2013,"Ashish Reddy","Sawai Mansingh Stadium",8,0,5,"All","All",Inf,9.6
"Kevon Cooper",2013,"Azhar Mahmood","Sawai Mansingh Stadium",5,1,5,"All","All",5,6
"Kevon Cooper",2013,"Biplab Samantray","Feroz Shah Kotla",8,0,5,"All","All",Inf,9.6
"Kevon Cooper",2013,"Biplab Samantray","Rajiv Gandhi International Stadium",20,0,10,"All","All",Inf,12
"Kevon Cooper",2013,"Cameron White","Feroz Shah Kotla",5,0,5,"All","All",Inf,6
"Kevon Cooper",2013,"Dale Steyn","Sawai Mansingh Stadium",17,0,6,"All","All",Inf,17
"Kevon Cooper",2013,"Daren Sammy","Feroz Shah Kotla",11,0,6,"All","All",Inf,11
"Kevon Cooper",2013,"Daren Sammy","Rajiv Gandhi International Stadium",7,0,3,"All","All",Inf,14
"Kevon Cooper",2013,"Daren Sammy","Sawai Mansingh Stadium",12,0,6,"All","All",Inf,12
"Kevon Cooper",2013,"David Hussey","Punjab Cricket Association Stadium",1,0,1,"All","All",Inf,6
"Kevon Cooper",2013,"David Hussey","Sawai Mansingh Stadium",13,0,6,"All","All",Inf,13
"Kevon Cooper",2013,"David Miller","Punjab Cricket Association Stadium",2,1,5,"All","All",2,2.4
"Kevon Cooper",2013,"David Warner","Feroz Shah Kotla",13,0,9,"All","All",Inf,8.66666666666667
"Kevon Cooper",2013,"Dinesh Karthik","Eden Gardens",10,1,7,"All","All",10,8.57142857142857
"Kevon Cooper",2013,"Dinesh Karthik","Sawai Mansingh Stadium",4,0,3,"All","All",Inf,8
"Kevon Cooper",2013,"Dinesh Karthik","Wankhede Stadium",2,0,2,"All","All",Inf,6
