"Bowler","Season","Striker","Runs","Wickets","Balls","Stadium","Bowling_Team","Batting_Team","Average","Economy"
"Wanindu Hasaranga de Silva",2021,"Suresh Raina",10,0,4,"All","All","All",Inf,15
"Wanindu Hasaranga de Silva",2021,"Venkatesh Iyer",9,0,5,"All","All","All",Inf,10.8
"Wanindu Hasaranga de Silva",2022,"Abhishek Sharma",1,0,2,"All","All","All",Inf,3
"Wanindu Hasaranga de Silva",2022,"Aiden Markram",0,1,1,"All","All","All",0,0
"Wanindu Hasaranga de Silva",2022,"Andre Russell",6,0,4,"All","All","All",Inf,9
"Wanindu Hasaranga de Silva",2022,"Ayush Badoni",1,0,2,"All","All","All",Inf,3
"Wanindu Hasaranga de Silva",2022,"Bhanuka Rajapaksa",23,1,14,"All","All","All",23,9.85714285714286
"Wanindu Hasaranga de Silva",2022,"Daryl Mitchell",5,0,4,"All","All","All",Inf,7.5
"Wanindu Hasaranga de Silva",2022,"David Miller",18,1,14,"All","All","All",18,7.71428571428572
"Wanindu Hasaranga de Silva",2022,"David Warner",7,1,5,"All","All","All",7,8.4
"Wanindu Hasaranga de Silva",2022,"Deepak Hooda",20,1,12,"All","All","All",20,10
"Wanindu Hasaranga de Silva",2022,"Devdutt Padikkal",7,0,5,"All","All","All",Inf,8.4
"Wanindu Hasaranga de Silva",2022,"Devon Conway",14,1,9,"All","All","All",14,9.33333333333333
"Wanindu Hasaranga de Silva",2022,"Dewald Brevis",1,1,2,"All","All","All",1,3
"Wanindu Hasaranga de Silva",2022,"Fazalhaq Farooqi",0,0,2,"All","All","All",NA,0
"Wanindu Hasaranga de Silva",2022,"Hardik Pandya",13,0,16,"All","All","All",Inf,4.875
"Wanindu Hasaranga de Silva",2022,"Harpreet Brar",1,0,3,"All","All","All",Inf,2
"Wanindu Hasaranga de Silva",2022,"Ishan Kishan",11,0,6,"All","All","All",Inf,11
"Wanindu Hasaranga de Silva",2022,"Jagadeesha Suchith",2,1,4,"All","All","All",2,3
"Wanindu Hasaranga de Silva",2022,"Jaydev Unadkat",1,0,2,"All","All","All",Inf,3
"Wanindu Hasaranga de Silva",2022,"Jitesh Sharma",0,1,1,"All","All","All",0,0
"Wanindu Hasaranga de Silva",2022,"Jonny Bairstow",6,0,4,"All","All","All",Inf,9
"Wanindu Hasaranga de Silva",2022,"Jos Buttler",27,0,18,"All","All","All",Inf,9
"Wanindu Hasaranga de Silva",2022,"KL Rahul",18,0,12,"All","All","All",Inf,9
"Wanindu Hasaranga de Silva",2022,"Kane Williamson",6,0,4,"All","All","All",Inf,9
"Wanindu Hasaranga de Silva",2022,"Kieron Pollard",0,1,1,"All","All","All",0,0
"Wanindu Hasaranga de Silva",2022,"Krunal Pandya",6,0,2,"All","All","All",Inf,18
"Wanindu Hasaranga de Silva",2022,"Liam Livingstone",15,0,13,"All","All","All",Inf,6.92307692307692
"Wanindu Hasaranga de Silva",2022,"M Shahrukh Khan",6,0,6,"All","All","All",Inf,6
"Wanindu Hasaranga de Silva",2022,"Marcus Stoinis",17,0,8,"All","All","All",Inf,12.75
"Wanindu Hasaranga de Silva",2022,"Mayank Agarwal",1,1,4,"All","All","All",1,1.5
"Wanindu Hasaranga de Silva",2022,"Mitchell Marsh",3,0,6,"All","All","All",Inf,3
"Wanindu Hasaranga de Silva",2022,"Moeen Ali",8,0,4,"All","All","All",Inf,12
"Wanindu Hasaranga de Silva",2022,"Nicholas Pooran",5,1,4,"All","All","All",5,7.5
"Wanindu Hasaranga de Silva",2022,"Rahul Tewatia",4,0,5,"All","All","All",Inf,4.8
"Wanindu Hasaranga de Silva",2022,"Rahul Tripathi",5,0,5,"All","All","All",Inf,6
"Wanindu Hasaranga de Silva",2022,"Ramandeep Singh",1,0,4,"All","All","All",Inf,1.5
"Wanindu Hasaranga de Silva",2022,"Ravindra Jadeja",2,1,4,"All","All","All",2,3
"Wanindu Hasaranga de Silva",2022,"Rishabh Pant",23,0,11,"All","All","All",Inf,12.5454545454545
"Wanindu Hasaranga de Silva",2022,"Riyan Parag",5,0,7,"All","All","All",Inf,4.28571428571429
"Wanindu Hasaranga de Silva",2022,"Robin Uthappa",8,1,5,"All","All","All",8,9.6
"Wanindu Hasaranga de Silva",2022,"Rohit Sharma",4,0,2,"All","All","All",Inf,12
"Wanindu Hasaranga de Silva",2022,"Ruturaj Gaikwad",7,0,2,"All","All","All",Inf,21
"Wanindu Hasaranga de Silva",2022,"Sai Sudharsan",10,1,7,"All","All","All",10,8.57142857142857
"Wanindu Hasaranga de Silva",2022,"Sam Billings",10,0,8,"All","All","All",Inf,7.5
"Wanindu Hasaranga de Silva",2022,"Sanju Samson",23,3,23,"All","All","All",7.66666666666667,6
"Wanindu Hasaranga de Silva",2022,"Shardul Thakur",7,0,2,"All","All","All",Inf,21
"Wanindu Hasaranga de Silva",2022,"Shashank Singh",6,1,7,"All","All","All",6,5.14285714285714
"Wanindu Hasaranga de Silva",2022,"Sheldon Jackson",0,1,1,"All","All","All",0,0
"Wanindu Hasaranga de Silva",2022,"Shikhar Dhawan",3,0,3,"All","All","All",Inf,6
"Wanindu Hasaranga de Silva",2022,"Shimron Hetmyer",13,1,13,"All","All","All",13,6
"Wanindu Hasaranga de Silva",2022,"Shivam Dube",27,0,12,"All","All","All",Inf,13.5
"Wanindu Hasaranga de Silva",2022,"Shreyas Iyer",1,1,3,"All","All","All",1,2
"Wanindu Hasaranga de Silva",2022,"Shubman Gill",1,0,2,"All","All","All",Inf,3
"Wanindu Hasaranga de Silva",2022,"Sunil Narine",1,1,2,"All","All","All",1,3
"Wanindu Hasaranga de Silva",2022,"Suryakumar Yadav",10,0,7,"All","All","All",Inf,8.57142857142857
"Wanindu Hasaranga de Silva",2022,"Tim Southee",1,1,2,"All","All","All",1,3
"Wanindu Hasaranga de Silva",2022,"Trent Boult",1,0,2,"All","All","All",Inf,3
"Wanindu Hasaranga de Silva",2022,"Umesh Yadav",1,0,1,"All","All","All",Inf,6
"Wanindu Hasaranga de Silva",2022,"Umran Malik",0,1,1,"All","All","All",0,0
"Wanindu Hasaranga de Silva",2022,"Varun Chakravarthy",0,0,3,"All","All","All",NA,0
"Wanindu Hasaranga de Silva",2022,"Wriddhiman Saha",7,1,4,"All","All","All",7,10.5
"Washington Sundar",2017,"Ambati Rayudu",1,1,6,"All","All","All",1,1
"Washington Sundar",2017,"Brendon McCullum",1,0,2,"All","All","All",Inf,3
"Washington Sundar",2017,"Corey Anderson",0,1,1,"All","All","All",0,0
"Washington Sundar",2017,"David Warner",24,0,22,"All","All","All",Inf,6.54545454545454
"Washington Sundar",2017,"Gautam Gambhir",26,1,18,"All","All","All",26,8.66666666666667
"Washington Sundar",2017,"Hardik Pandya",0,0,3,"All","All","All",NA,0
"Washington Sundar",2017,"Ishan Kishan",11,0,10,"All","All","All",Inf,6.6
"Washington Sundar",2017,"Jos Buttler",1,0,4,"All","All","All",Inf,1.5
"Washington Sundar",2017,"Karun Nair",14,0,11,"All","All","All",Inf,7.63636363636364
"Washington Sundar",2017,"Kieron Pollard",2,1,5,"All","All","All",2,2.4
"Washington Sundar",2017,"Krunal Pandya",8,0,10,"All","All","All",Inf,4.8
"Washington Sundar",2017,"Lendl Simmons",2,0,5,"All","All","All",Inf,2.4
"Washington Sundar",2017,"Manish Pandey",2,0,2,"All","All","All",Inf,6
"Washington Sundar",2017,"Marlon Samuels",1,0,2,"All","All","All",Inf,3
"Washington Sundar",2017,"Nitish Rana",2,0,3,"All","All","All",Inf,4
"Washington Sundar",2017,"Parthiv Patel",35,1,28,"All","All","All",35,7.5
"Washington Sundar",2017,"Pat Cummins",2,0,2,"All","All","All",Inf,6
"Washington Sundar",2017,"Pawan Negi",2,0,3,"All","All","All",Inf,4
"Washington Sundar",2017,"Rishabh Pant",6,0,2,"All","All","All",Inf,18
"Washington Sundar",2017,"Robin Uthappa",17,0,6,"All","All","All",Inf,17
"Washington Sundar",2017,"Rohit Sharma",4,1,8,"All","All","All",4,3
"Washington Sundar",2017,"Sachin Baby",1,1,2,"All","All","All",1,3
"Washington Sundar",2017,"Sheldon Jackson",4,1,2,"All","All","All",4,12
"Washington Sundar",2017,"Shikhar Dhawan",14,0,14,"All","All","All",Inf,6
"Washington Sundar",2017,"Stuart Binny",1,0,2,"All","All","All",Inf,3
"Washington Sundar",2017,"Sunil Narine",1,0,2,"All","All","All",Inf,3
"Washington Sundar",2017,"Virat Kohli",3,0,5,"All","All","All",Inf,3.6
"Washington Sundar",2018,"Ajinkya Rahane",13,0,6,"All","All","All",Inf,13
"Washington Sundar",2018,"Ambati Rayudu",13,0,5,"All","All","All",Inf,15.6
"Washington Sundar",2018,"Andrew Tye",2,0,2,"All","All","All",Inf,6
"Washington Sundar",2018,"Axar Patel",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2018,"Ben Stokes",5,0,6,"All","All","All",Inf,5
"Washington Sundar",2018,"D'Arcy Short",2,0,6,"All","All","All",Inf,2
"Washington Sundar",2018,"Dinesh Karthik",8,0,5,"All","All","All",Inf,9.6
"Washington Sundar",2018,"Evin Lewis",19,0,5,"All","All","All",Inf,22.8
"Washington Sundar",2018,"Glenn Maxwell",0,0,1,"All","All","All",NA,0
"Washington Sundar",2018,"Hardik Pandya",14,0,5,"All","All","All",Inf,16.8
"Washington Sundar",2018,"Jean-Paul Duminy",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2018,"KL Rahul",2,1,3,"All","All","All",2,4
"Washington Sundar",2018,"Karun Nair",4,0,5,"All","All","All",Inf,4.8
"Washington Sundar",2018,"Marcus Stoinis",9,1,7,"All","All","All",9,7.71428571428572
"Washington Sundar",2018,"Nitish Rana",9,1,5,"All","All","All",9,10.8
"Washington Sundar",2018,"Ravichandran Ashwin",4,0,6,"All","All","All",Inf,4
"Washington Sundar",2018,"Rinku Singh",2,0,2,"All","All","All",Inf,6
"Washington Sundar",2018,"Rishabh Pant",11,0,12,"All","All","All",Inf,5.5
"Washington Sundar",2018,"Robin Uthappa",9,0,5,"All","All","All",Inf,10.8
"Washington Sundar",2018,"Rohit Sharma",13,0,7,"All","All","All",Inf,11.1428571428571
"Washington Sundar",2018,"Sanju Samson",10,0,6,"All","All","All",Inf,10
"Washington Sundar",2018,"Shreyas Iyer",20,1,11,"All","All","All",20,10.9090909090909
"Washington Sundar",2018,"Sunil Narine",20,0,7,"All","All","All",Inf,17.1428571428571
"Washington Sundar",2018,"Suresh Raina",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2019,"Colin Ingram",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2019,"David Miller",1,0,2,"All","All","All",Inf,3
"Washington Sundar",2019,"Kane Williamson",10,0,9,"All","All","All",Inf,6.66666666666667
"Washington Sundar",2019,"Manish Pandey",1,1,3,"All","All","All",1,2
"Washington Sundar",2019,"Martin Guptill",0,1,1,"All","All","All",0,0
"Washington Sundar",2019,"Nicholas Pooran",20,0,10,"All","All","All",Inf,12
"Washington Sundar",2019,"Prithvi Shaw",9,0,5,"All","All","All",Inf,10.8
"Washington Sundar",2019,"Rishabh Pant",6,0,3,"All","All","All",Inf,12
"Washington Sundar",2019,"Sherfane Rutherford",2,0,3,"All","All","All",Inf,4
"Washington Sundar",2019,"Shikhar Dhawan",1,0,3,"All","All","All",Inf,2
"Washington Sundar",2019,"Shreyas Iyer",10,1,9,"All","All","All",10,6.66666666666667
"Washington Sundar",2019,"Vijay Shankar",13,1,5,"All","All","All",13,15.6
"Washington Sundar",2020,"Abhishek Sharma",2,0,3,"All","All","All",Inf,4
"Washington Sundar",2020,"Ajinkya Rahane",11,1,9,"All","All","All",11,7.33333333333333
"Washington Sundar",2020,"Ambati Rayudu",12,0,9,"All","All","All",Inf,8
"Washington Sundar",2020,"Andre Russell",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2020,"Ben Stokes",1,0,4,"All","All","All",Inf,1.5
"Washington Sundar",2020,"Chris Gayle",32,0,16,"All","All","All",Inf,12
"Washington Sundar",2020,"David Warner",13,1,6,"All","All","All",13,13
"Washington Sundar",2020,"Dinesh Karthik",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2020,"Eoin Morgan",14,2,12,"All","All","All",7,7
"Washington Sundar",2020,"Faf du Plessis",7,1,7,"All","All","All",7,6
"Washington Sundar",2020,"Hardik Pandya",2,0,3,"All","All","All",Inf,4
"Washington Sundar",2020,"Ishan Kishan",14,0,17,"All","All","All",Inf,4.94117647058824
"Washington Sundar",2020,"Jason Holder",1,0,3,"All","All","All",Inf,2
"Washington Sundar",2020,"Jos Buttler",7,0,7,"All","All","All",Inf,6
"Washington Sundar",2020,"KL Rahul",15,0,15,"All","All","All",Inf,6
"Washington Sundar",2020,"Kane Williamson",11,0,6,"All","All","All",Inf,11
"Washington Sundar",2020,"Kuldeep Yadav",3,0,6,"All","All","All",Inf,3
"Washington Sundar",2020,"Lockie Ferguson",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2020,"Mahipal Lomror",5,0,8,"All","All","All",Inf,3.75
"Washington Sundar",2020,"Manish Pandey",17,0,15,"All","All","All",Inf,6.8
"Washington Sundar",2020,"Marcus Stoinis",1,0,2,"All","All","All",Inf,3
"Washington Sundar",2020,"Narayan Jagadeesan",3,0,5,"All","All","All",Inf,3.6
"Washington Sundar",2020,"Nicholas Pooran",4,0,5,"All","All","All",Inf,4.8
"Washington Sundar",2020,"Nitish Rana",3,1,7,"All","All","All",3,2.57142857142857
"Washington Sundar",2020,"Pat Cummins",1,0,10,"All","All","All",Inf,0.6
"Washington Sundar",2020,"Prithvi Shaw",12,0,10,"All","All","All",Inf,7.2
"Washington Sundar",2020,"Quinton de Kock",9,0,14,"All","All","All",Inf,3.85714285714286
"Washington Sundar",2020,"Rahul Tripathi",4,0,4,"All","All","All",Inf,6
"Washington Sundar",2020,"Rishabh Pant",1,0,2,"All","All","All",Inf,3
"Washington Sundar",2020,"Riyan Parag",2,0,3,"All","All","All",Inf,4
"Washington Sundar",2020,"Robin Uthappa",23,0,15,"All","All","All",Inf,9.2
"Washington Sundar",2020,"Rohit Sharma",0,1,4,"All","All","All",0,0
"Washington Sundar",2020,"Ruturaj Gaikwad",16,0,15,"All","All","All",Inf,6.4
"Washington Sundar",2020,"Saurabh Tiwary",2,0,3,"All","All","All",Inf,4
"Washington Sundar",2020,"Shane Watson",5,1,6,"All","All","All",5,5
"Washington Sundar",2020,"Shikhar Dhawan",18,0,24,"All","All","All",Inf,4.5
"Washington Sundar",2020,"Shreyas Iyer",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2020,"Shubman Gill",6,0,6,"All","All","All",Inf,6
"Washington Sundar",2020,"Steven Smith",7,0,5,"All","All","All",Inf,8.4
"Washington Sundar",2020,"Suryakumar Yadav",5,0,7,"All","All","All",Inf,4.28571428571429
"Washington Sundar",2020,"Wriddhiman Saha",5,0,3,"All","All","All",Inf,10
"Washington Sundar",2021,"Ambati Rayudu",5,0,2,"All","All","All",Inf,15
"Washington Sundar",2021,"Chris Lynn",5,1,3,"All","All","All",5,10
"Washington Sundar",2021,"David Warner",1,0,2,"All","All","All",Inf,3
"Washington Sundar",2021,"Dinesh Karthik",2,0,3,"All","All","All",Inf,4
"Washington Sundar",2021,"Eoin Morgan",10,0,6,"All","All","All",Inf,10
"Washington Sundar",2021,"Faf du Plessis",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2021,"Ishan Kishan",2,0,3,"All","All","All",Inf,4
"Washington Sundar",2021,"Manish Pandey",13,0,10,"All","All","All",Inf,7.8
"Washington Sundar",2021,"Marcus Stoinis",12,0,6,"All","All","All",Inf,12
"Washington Sundar",2021,"Nitish Rana",8,0,3,"All","All","All",Inf,16
"Washington Sundar",2021,"Prithvi Shaw",1,0,3,"All","All","All",Inf,2
"Washington Sundar",2021,"Rahul Tewatia",6,0,4,"All","All","All",Inf,9
"Washington Sundar",2021,"Rahul Tripathi",11,1,9,"All","All","All",11,7.33333333333333
"Washington Sundar",2021,"Ravindra Jadeja",1,0,4,"All","All","All",Inf,1.5
"Washington Sundar",2021,"Rishabh Pant",13,0,12,"All","All","All",Inf,6.5
"Washington Sundar",2021,"Riyan Parag",6,0,5,"All","All","All",Inf,7.2
"Washington Sundar",2021,"Sanju Samson",6,1,2,"All","All","All",6,18
"Washington Sundar",2021,"Shakib Al Hasan",2,0,3,"All","All","All",Inf,4
"Washington Sundar",2021,"Shimron Hetmyer",2,0,3,"All","All","All",Inf,4
"Washington Sundar",2021,"Shivam Dube",5,0,7,"All","All","All",Inf,4.28571428571429
"Washington Sundar",2021,"Suresh Raina",6,0,5,"All","All","All",Inf,7.2
"Washington Sundar",2022,"Ajinkya Rahane",7,0,5,"All","All","All",Inf,8.4
"Washington Sundar",2022,"Ambati Rayudu",5,1,7,"All","All","All",5,4.28571428571429
"Washington Sundar",2022,"Andre Russell",19,0,5,"All","All","All",Inf,22.8
"Washington Sundar",2022,"Ayush Badoni",5,0,2,"All","All","All",Inf,15
"Washington Sundar",2022,"Daniel Sams",13,0,6,"All","All","All",Inf,13
"Washington Sundar",2022,"David Miller",10,0,8,"All","All","All",Inf,7.5
"Washington Sundar",2022,"Deepak Hooda",2,0,2,"All","All","All",Inf,6
"Washington Sundar",2022,"Devdutt Padikkal",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2022,"Evin Lewis",0,1,3,"All","All","All",0,0
"Washington Sundar",2022,"Hardik Pandya",6,0,10,"All","All","All",Inf,3.6
"Washington Sundar",2022,"Ishan Kishan",14,0,10,"All","All","All",Inf,8.4
"Washington Sundar",2022,"Jonny Bairstow",9,0,5,"All","All","All",Inf,10.8
"Washington Sundar",2022,"Jos Buttler",8,0,3,"All","All","All",Inf,16
"Washington Sundar",2022,"KL Rahul",20,0,10,"All","All","All",Inf,12
"Washington Sundar",2022,"Liam Livingstone",6,0,1,"All","All","All",Inf,36
"Washington Sundar",2022,"Manish Pandey",1,0,5,"All","All","All",Inf,1.2
"Washington Sundar",2022,"Matthew Wade",7,0,7,"All","All","All",Inf,6
"Washington Sundar",2022,"Mayank Agarwal",1,1,3,"All","All","All",1,2
"Washington Sundar",2022,"Moeen Ali",9,0,11,"All","All","All",Inf,4.90909090909091
"Washington Sundar",2022,"Nitish Rana",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2022,"Quinton de Kock",0,1,2,"All","All","All",0,0
"Washington Sundar",2022,"Rinku Singh",1,0,3,"All","All","All",Inf,2
"Washington Sundar",2022,"Robin Uthappa",0,1,1,"All","All","All",0,0
"Washington Sundar",2022,"Rohit Sharma",8,1,7,"All","All","All",8,6.85714285714286
"Washington Sundar",2022,"Ruturaj Gaikwad",6,0,4,"All","All","All",Inf,9
"Washington Sundar",2022,"Sai Sudharsan",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2022,"Sam Billings",7,0,6,"All","All","All",Inf,7
"Washington Sundar",2022,"Sanju Samson",26,0,10,"All","All","All",Inf,15.6
"Washington Sundar",2022,"Shikhar Dhawan",3,0,3,"All","All","All",Inf,6
"Washington Sundar",2022,"Shimron Hetmyer",2,0,1,"All","All","All",Inf,12
"Washington Sundar",2022,"Shivam Dube",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2022,"Shreyas Iyer",4,0,3,"All","All","All",Inf,8
"Washington Sundar",2022,"Shubman Gill",7,0,4,"All","All","All",Inf,10.5
"Washington Sundar",2022,"Sunil Narine",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2022,"Tilak Varma",1,0,1,"All","All","All",Inf,6
"Washington Sundar",2022,"Wriddhiman Saha",17,0,12,"All","All","All",Inf,8.5
"Washington Sundar",2022,"Yashasvi Jaiswal",10,0,3,"All","All","All",Inf,20
"Wayne Parnell",2011,"Abhishek Nayar",5,0,5,"All","All","All",Inf,6
"Wayne Parnell",2011,"Adam Gilchrist",1,0,1,"All","All","All",Inf,6
"Wayne Parnell",2011,"Ambati Rayudu",10,0,9,"All","All","All",Inf,6.66666666666667
"Wayne Parnell",2011,"Andrew Symonds",10,0,6,"All","All","All",Inf,10
"Wayne Parnell",2011,"Bharat Chipli",9,0,7,"All","All","All",Inf,7.71428571428572
"Wayne Parnell",2011,"Brad Hodge",6,0,4,"All","All","All",Inf,9
"Wayne Parnell",2011,"Dale Steyn",10,1,5,"All","All","All",10,12
"Wayne Parnell",2011,"Dan Christian",2,0,2,"All","All","All",Inf,6
