"Bowler","Season","Striker","Bowling_Team","Runs","Wickets","Balls","Stadium","Batting_Team","Average","Economy"
"Stuart Binny",2014,"Shikhar Dhawan","Rajasthan Royals",5,0,4,"All","All",Inf,7.5
"Stuart Binny",2014,"Suresh Raina","Rajasthan Royals",2,0,2,"All","All",Inf,6
"Stuart Binny",2014,"Virat Kohli","Rajasthan Royals",0,0,1,"All","All",NA,0
"Stuart Binny",2014,"Yogesh Takawale","Rajasthan Royals",0,1,3,"All","All",0,0
"Stuart Binny",2014,"Yuvraj Singh","Rajasthan Royals",0,0,1,"All","All",NA,0
"Stuart Binny",2015,"AB de Villiers","Rajasthan Royals",11,0,12,"All","All",Inf,5.5
"Stuart Binny",2015,"Aaron Finch","Rajasthan Royals",1,1,2,"All","All",1,3
"Stuart Binny",2015,"Ambati Rayudu","Rajasthan Royals",7,0,2,"All","All",Inf,21
"Stuart Binny",2015,"Andre Russell","Rajasthan Royals",1,0,1,"All","All",Inf,6
"Stuart Binny",2015,"Angelo Mathews","Rajasthan Royals",5,1,3,"All","All",5,10
"Stuart Binny",2015,"Axar Patel","Rajasthan Royals",3,0,4,"All","All",Inf,4.5
"Stuart Binny",2015,"Corey Anderson","Rajasthan Royals",4,0,3,"All","All",Inf,8
"Stuart Binny",2015,"David Miller","Rajasthan Royals",11,0,7,"All","All",Inf,9.42857142857143
"Stuart Binny",2015,"Dinesh Karthik","Rajasthan Royals",15,0,7,"All","All",Inf,12.8571428571429
"Stuart Binny",2015,"Eoin Morgan","Rajasthan Royals",9,0,8,"All","All",Inf,6.75
"Stuart Binny",2015,"Jean-Paul Duminy","Rajasthan Royals",11,0,3,"All","All",Inf,22
"Stuart Binny",2015,"Kedar Jadhav","Rajasthan Royals",5,0,3,"All","All",Inf,10
"Stuart Binny",2015,"Lendl Simmons","Rajasthan Royals",2,0,3,"All","All",Inf,4
"Stuart Binny",2015,"MS Dhoni","Rajasthan Royals",5,0,6,"All","All",Inf,5
"Stuart Binny",2015,"Mandeep Singh","Rajasthan Royals",7,1,10,"All","All",7,4.2
"Stuart Binny",2015,"Mayank Agarwal","Rajasthan Royals",6,1,3,"All","All",6,12
"Stuart Binny",2015,"Murali Vijay","Rajasthan Royals",7,0,6,"All","All",Inf,7
"Stuart Binny",2015,"Naman Ojha","Rajasthan Royals",3,0,4,"All","All",Inf,4.5
"Stuart Binny",2015,"Parthiv Patel","Rajasthan Royals",3,0,4,"All","All",Inf,4.5
"Stuart Binny",2015,"Rohit Sharma","Rajasthan Royals",5,1,7,"All","All",5,4.28571428571429
"Stuart Binny",2015,"Sarfaraz Khan","Rajasthan Royals",0,0,1,"All","All",NA,0
"Stuart Binny",2015,"Shaun Marsh","Rajasthan Royals",6,0,3,"All","All",Inf,12
"Stuart Binny",2015,"Unmukt Chand","Rajasthan Royals",3,0,3,"All","All",Inf,6
"Stuart Binny",2015,"Virender Sehwag","Rajasthan Royals",1,0,4,"All","All",Inf,1.5
"Stuart Binny",2015,"Yusuf Pathan","Rajasthan Royals",9,0,5,"All","All",Inf,10.8
"Stuart Binny",2016,"Ajinkya Rahane","Royal Challengers Bangalore",26,0,17,"All","All",Inf,9.17647058823529
"Stuart Binny",2016,"Brendon McCullum","Royal Challengers Bangalore",6,0,6,"All","All",Inf,6
"Stuart Binny",2016,"Chris Lynn","Royal Challengers Bangalore",9,0,3,"All","All",Inf,18
"Stuart Binny",2016,"Dinesh Karthik","Royal Challengers Bangalore",2,0,2,"All","All",Inf,6
"Stuart Binny",2016,"Dwayne Smith","Royal Challengers Bangalore",8,0,8,"All","All",Inf,6
"Stuart Binny",2016,"Faf du Plessis","Royal Challengers Bangalore",2,0,1,"All","All",Inf,12
"Stuart Binny",2016,"Gautam Gambhir","Royal Challengers Bangalore",14,0,10,"All","All",Inf,8.4
"Stuart Binny",2016,"Hashim Amla","Royal Challengers Bangalore",6,0,8,"All","All",Inf,4.5
"Stuart Binny",2016,"Jos Buttler","Royal Challengers Bangalore",2,0,2,"All","All",Inf,6
"Stuart Binny",2016,"MS Dhoni","Royal Challengers Bangalore",2,0,2,"All","All",Inf,6
"Stuart Binny",2016,"Murali Vijay","Royal Challengers Bangalore",21,0,10,"All","All",Inf,12.6
"Stuart Binny",2016,"Parthiv Patel","Royal Challengers Bangalore",1,0,1,"All","All",Inf,6
"Stuart Binny",2016,"Quinton de Kock","Royal Challengers Bangalore",12,0,8,"All","All",Inf,9
"Stuart Binny",2016,"Ravindra Jadeja","Royal Challengers Bangalore",1,0,2,"All","All",Inf,3
"Stuart Binny",2016,"Rishabh Pant","Royal Challengers Bangalore",1,0,1,"All","All",Inf,6
"Stuart Binny",2016,"Robin Uthappa","Royal Challengers Bangalore",2,1,5,"All","All",2,2.4
"Stuart Binny",2016,"Rohit Sharma","Royal Challengers Bangalore",7,0,9,"All","All",Inf,4.66666666666667
"Stuart Binny",2016,"Sanju Samson","Royal Challengers Bangalore",2,0,3,"All","All",Inf,4
"Stuart Binny",2016,"Saurabh Tiwary","Royal Challengers Bangalore",6,0,3,"All","All",Inf,12
"Stuart Binny",2016,"Usman Khawaja","Royal Challengers Bangalore",4,0,1,"All","All",Inf,24
"Stuart Binny",2017,"Jos Buttler","Royal Challengers Bangalore",1,1,2,"All","All",1,3
"Stuart Binny",2017,"Kieron Pollard","Royal Challengers Bangalore",6,0,3,"All","All",Inf,12
"Stuart Binny",2017,"Krunal Pandya","Royal Challengers Bangalore",5,0,3,"All","All",Inf,10
"Stuart Binny",2017,"Manoj Tiwary","Royal Challengers Bangalore",2,0,2,"All","All",Inf,6
"Stuart Binny",2017,"Moises Henriques","Royal Challengers Bangalore",2,0,2,"All","All",Inf,6
"Stuart Binny",2017,"Parthiv Patel","Royal Challengers Bangalore",2,0,3,"All","All",Inf,4
"Stuart Binny",2017,"Rahul Tripathi","Royal Challengers Bangalore",4,0,4,"All","All",Inf,6
"Stuart Binny",2017,"Robin Uthappa","Royal Challengers Bangalore",5,0,4,"All","All",Inf,7.5
"Stuart Binny",2017,"Rohit Sharma","Royal Challengers Bangalore",0,0,1,"All","All",NA,0
"Stuart Binny",2017,"Shikhar Dhawan","Royal Challengers Bangalore",4,1,2,"All","All",4,12
"Stuart Binny",2017,"Steven Smith","Royal Challengers Bangalore",11,1,6,"All","All",11,11
"Stuart Binny",2017,"Sunil Narine","Royal Challengers Bangalore",4,1,2,"All","All",4,12
"Stuart Binny",2017,"Yuvraj Singh","Royal Challengers Bangalore",4,0,2,"All","All",Inf,12
"Stuart Binny",2018,"Ambati Rayudu","Rajasthan Royals",4,0,1,"All","All",Inf,24
"Stuart Binny",2018,"MS Dhoni","Rajasthan Royals",5,0,2,"All","All",Inf,15
"Stuart Binny",2018,"Shane Watson","Rajasthan Royals",24,0,9,"All","All",Inf,16
"Stuart Binny",2019,"Colin Ingram","Rajasthan Royals",3,0,3,"All","All",Inf,6
"Stuart Binny",2019,"David Warner","Rajasthan Royals",3,0,2,"All","All",Inf,9
"Stuart Binny",2019,"Manish Pandey","Rajasthan Royals",7,0,4,"All","All",Inf,10.5
"Stuart Binny",2019,"Marcus Stoinis","Rajasthan Royals",2,0,3,"All","All",Inf,4
"Stuart Binny",2019,"Parthiv Patel","Rajasthan Royals",4,0,3,"All","All",Inf,8
"Stuart Binny",2019,"Prithvi Shaw","Rajasthan Royals",2,0,4,"All","All",Inf,3
"Stuart Binny",2019,"Quinton de Kock","Rajasthan Royals",9,0,8,"All","All",Inf,6.75
"Stuart Binny",2019,"Rishabh Pant","Rajasthan Royals",3,0,3,"All","All",Inf,6
"Stuart Binny",2019,"Rohit Sharma","Rajasthan Royals",0,0,2,"All","All",NA,0
"Stuart Binny",2019,"Shikhar Dhawan","Rajasthan Royals",1,0,2,"All","All",Inf,3
"Stuart Binny",2019,"Suryakumar Yadav","Rajasthan Royals",10,1,8,"All","All",10,7.5
"Sudeep Tyagi",2009,"AB de Villiers","Chennai Super Kings",0,1,1,"All","All",0,0
"Sudeep Tyagi",2009,"Brendon McCullum","Chennai Super Kings",27,0,9,"All","All",Inf,18
"Sudeep Tyagi",2009,"David Warner","Chennai Super Kings",7,0,7,"All","All",Inf,6
"Sudeep Tyagi",2009,"Dwayne Bravo","Chennai Super Kings",5,0,2,"All","All",Inf,15
"Sudeep Tyagi",2009,"Dwayne Smith","Chennai Super Kings",7,0,2,"All","All",Inf,21
"Sudeep Tyagi",2009,"Gautam Gambhir","Chennai Super Kings",3,1,3,"All","All",3,6
"Sudeep Tyagi",2009,"Graeme Smith","Chennai Super Kings",4,0,6,"All","All",Inf,4
"Sudeep Tyagi",2009,"Herschelle Gibbs","Chennai Super Kings",1,1,2,"All","All",1,3
"Sudeep Tyagi",2009,"Jean-Paul Duminy","Chennai Super Kings",9,0,7,"All","All",Inf,7.71428571428572
"Sudeep Tyagi",2009,"Karan Goel","Chennai Super Kings",9,0,11,"All","All",Inf,4.90909090909091
"Sudeep Tyagi",2009,"Rahul Dravid","Chennai Super Kings",5,1,3,"All","All",5,10
"Sudeep Tyagi",2009,"Rob Quiney","Chennai Super Kings",7,0,11,"All","All",Inf,3.81818181818182
"Sudeep Tyagi",2009,"Robin Uthappa","Chennai Super Kings",5,0,2,"All","All",Inf,15
"Sudeep Tyagi",2009,"Rohit Sharma","Chennai Super Kings",1,0,8,"All","All",Inf,0.75
"Sudeep Tyagi",2009,"Ross Taylor","Chennai Super Kings",11,0,7,"All","All",Inf,9.42857142857143
"Sudeep Tyagi",2009,"Sanath Jayasuriya","Chennai Super Kings",15,1,9,"All","All",15,10
"Sudeep Tyagi",2009,"Simon Katich","Chennai Super Kings",1,0,1,"All","All",Inf,6
"Sudeep Tyagi",2009,"Sourav Ganguly","Chennai Super Kings",2,0,9,"All","All",Inf,1.33333333333333
"Sudeep Tyagi",2009,"Swapnil Asnodkar","Chennai Super Kings",9,0,7,"All","All",Inf,7.71428571428572
"Sudeep Tyagi",2009,"Tillakaratne Dilshan","Chennai Super Kings",8,0,7,"All","All",Inf,6.85714285714286
"Sudeep Tyagi",2010,"Abhishek Raut","Chennai Super Kings",1,0,2,"All","All",Inf,3
"Sudeep Tyagi",2010,"Adam Gilchrist","Chennai Super Kings",17,0,5,"All","All",Inf,20.4
"Sudeep Tyagi",2010,"Dwayne Bravo","Chennai Super Kings",1,1,2,"All","All",1,3
"Sudeep Tyagi",2010,"Jacques Kallis","Chennai Super Kings",2,0,3,"All","All",Inf,4
"Sudeep Tyagi",2010,"Kieron Pollard","Chennai Super Kings",2,0,1,"All","All",Inf,12
"Sudeep Tyagi",2010,"Kumar Sangakkara","Chennai Super Kings",8,0,5,"All","All",Inf,9.6
"Sudeep Tyagi",2010,"Mahela Jayawardene","Chennai Super Kings",14,0,3,"All","All",Inf,28
"Sudeep Tyagi",2010,"Manish Pandey","Chennai Super Kings",16,0,17,"All","All",Inf,5.64705882352941
"Sudeep Tyagi",2010,"Michael Lumb","Chennai Super Kings",17,0,9,"All","All",Inf,11.3333333333333
"Sudeep Tyagi",2010,"Naman Ojha","Chennai Super Kings",19,0,8,"All","All",Inf,14.25
"Sudeep Tyagi",2010,"Rahul Dravid","Chennai Super Kings",1,0,2,"All","All",Inf,3
"Sudeep Tyagi",2010,"Robin Uthappa","Chennai Super Kings",0,0,2,"All","All",NA,0
"Sudeep Tyagi",2010,"Rohit Sharma","Chennai Super Kings",11,0,2,"All","All",Inf,33
"Sudeep Tyagi",2010,"Sachin Tendulkar","Chennai Super Kings",10,0,7,"All","All",Inf,8.57142857142857
"Sudeep Tyagi",2010,"Saurabh Tiwary","Chennai Super Kings",3,0,3,"All","All",Inf,6
"Sudeep Tyagi",2010,"Shane Watson","Chennai Super Kings",8,0,5,"All","All",Inf,9.6
"Sudeep Tyagi",2010,"Shaun Marsh","Chennai Super Kings",2,0,4,"All","All",Inf,3
"Sudeep Tyagi",2010,"Shikhar Dhawan","Chennai Super Kings",4,0,5,"All","All",Inf,4.8
"Sudeep Tyagi",2010,"Tirumalasetti Suman","Chennai Super Kings",22,0,9,"All","All",Inf,14.6666666666667
"Sudeep Tyagi",2010,"VVS Laxman","Chennai Super Kings",1,0,1,"All","All",Inf,6
"Sudhesan Midhun",2019,"Chris Lynn","Rajasthan Royals",6,0,4,"All","All",Inf,9
"Sudhesan Midhun",2019,"Robin Uthappa","Rajasthan Royals",8,0,3,"All","All",Inf,16
"Sudhesan Midhun",2019,"Sunil Narine","Rajasthan Royals",13,0,5,"All","All",Inf,15.6
"Sumit Narwal",2010,"Adam Gilchrist","Rajasthan Royals",1,1,3,"All","All",1,2
"Sumit Narwal",2010,"Albie Morkel","Rajasthan Royals",7,0,2,"All","All",Inf,21
"Sumit Narwal",2010,"Andrew Symonds","Rajasthan Royals",13,0,6,"All","All",Inf,13
"Sumit Narwal",2010,"David Warner","Rajasthan Royals",3,1,6,"All","All",3,3
"Sumit Narwal",2010,"Dinesh Karthik","Rajasthan Royals",15,0,4,"All","All",Inf,22.5
"Sumit Narwal",2010,"Gautam Gambhir","Rajasthan Royals",10,1,7,"All","All",10,8.57142857142857
"Sumit Narwal",2010,"Herschelle Gibbs","Rajasthan Royals",3,0,4,"All","All",Inf,4.5
"Sumit Narwal",2010,"Jacques Kallis","Rajasthan Royals",13,0,10,"All","All",Inf,7.8
"Sumit Narwal",2010,"Kedar Jadhav","Rajasthan Royals",2,0,2,"All","All",Inf,6
"Sumit Narwal",2010,"MS Dhoni","Rajasthan Royals",9,0,4,"All","All",Inf,13.5
"Sumit Narwal",2010,"Manish Pandey","Rajasthan Royals",11,0,6,"All","All",Inf,11
"Sumit Narwal",2010,"Matthew Hayden","Rajasthan Royals",11,0,5,"All","All",Inf,13.2
"Sumit Narwal",2010,"Murali Vijay","Rajasthan Royals",58,0,17,"All","All",Inf,20.4705882352941
"Sumit Narwal",2010,"Paul Collingwood","Rajasthan Royals",5,0,3,"All","All",Inf,10
"Sumit Narwal",2010,"Rahul Sharma","Rajasthan Royals",10,1,5,"All","All",10,12
"Sumit Narwal",2010,"Rohit Sharma","Rajasthan Royals",6,0,1,"All","All",Inf,36
"Sumit Narwal",2010,"S Badrinath","Rajasthan Royals",5,0,2,"All","All",Inf,15
"Sumit Narwal",2010,"VVS Laxman","Rajasthan Royals",2,0,5,"All","All",Inf,2.4
"Sumit Narwal",2010,"Virender Sehwag","Rajasthan Royals",1,1,2,"All","All",1,3
"Sumit Narwal",2013,"Ajinkya Rahane","Kolkata Knight Riders",5,0,6,"All","All",Inf,5
"Sumit Narwal",2013,"Shane Watson","Kolkata Knight Riders",12,0,6,"All","All",Inf,12
"Sunil Joshi",2008,"Brendon McCullum","Royal Challengers Bangalore",21,0,11,"All","All",Inf,11.4545454545455
"Sunil Joshi",2008,"David Hussey","Royal Challengers Bangalore",2,0,3,"All","All",Inf,4
"Sunil Joshi",2008,"Gautam Gambhir","Royal Challengers Bangalore",12,0,4,"All","All",Inf,18
"Sunil Joshi",2008,"Graeme Smith","Royal Challengers Bangalore",14,1,9,"All","All",14,9.33333333333333
"Sunil Joshi",2008,"Pinal Shah","Royal Challengers Bangalore",8,0,6,"All","All",Inf,8
"Sunil Joshi",2008,"Ricky Ponting","Royal Challengers Bangalore",3,0,4,"All","All",Inf,4.5
"Sunil Joshi",2008,"Robin Uthappa","Royal Challengers Bangalore",2,0,6,"All","All",Inf,2
"Sunil Joshi",2008,"Shane Watson","Royal Challengers Bangalore",13,0,10,"All","All",Inf,7.8
"Sunil Joshi",2008,"Shikhar Dhawan","Royal Challengers Bangalore",7,0,2,"All","All",Inf,21
"Sunil Narine",2012,"Adam Gilchrist","Kolkata Knight Riders",16,1,13,"All","All",16,7.38461538461539
"Sunil Narine",2012,"Ajinkya Rahane","Kolkata Knight Riders",9,0,4,"All","All",Inf,13.5
"Sunil Narine",2012,"Albie Morkel","Kolkata Knight Riders",9,0,5,"All","All",Inf,10.8
"Sunil Narine",2012,"Ali Murtaza","Kolkata Knight Riders",2,0,3,"All","All",Inf,4
"Sunil Narine",2012,"Amit Mishra","Kolkata Knight Riders",1,0,1,"All","All",Inf,6
"Sunil Narine",2012,"Angelo Mathews","Kolkata Knight Riders",3,0,3,"All","All",Inf,6
"Sunil Narine",2012,"Anustup Majumdar","Kolkata Knight Riders",1,0,4,"All","All",Inf,1.5
"Sunil Narine",2012,"Ashok Menaria","Kolkata Knight Riders",11,0,8,"All","All",Inf,8.25
"Sunil Narine",2012,"Bhargav Bhatt","Kolkata Knight Riders",6,0,2,"All","All",Inf,18
"Sunil Narine",2012,"Bhuvneshwar Kumar","Kolkata Knight Riders",3,0,7,"All","All",Inf,2.57142857142857
"Sunil Narine",2012,"Bipul Sharma","Kolkata Knight Riders",1,1,2,"All","All",1,3
"Sunil Narine",2012,"Brad Hodge","Kolkata Knight Riders",13,0,11,"All","All",Inf,7.09090909090909
"Sunil Narine",2012,"Callum Ferguson","Kolkata Knight Riders",3,0,2,"All","All",Inf,9
"Sunil Narine",2012,"Cameron White","Kolkata Knight Riders",1,0,2,"All","All",Inf,3
"Sunil Narine",2012,"Chris Gayle","Kolkata Knight Riders",5,0,8,"All","All",Inf,3.75
"Sunil Narine",2012,"Dale Steyn","Kolkata Knight Riders",6,1,2,"All","All",6,18
"Sunil Narine",2012,"Daniel Vettori","Kolkata Knight Riders",2,0,2,"All","All",Inf,6
"Sunil Narine",2012,"David Hussey","Kolkata Knight Riders",2,0,2,"All","All",Inf,6
"Sunil Narine",2012,"David Warner","Kolkata Knight Riders",1,0,3,"All","All",Inf,2
"Sunil Narine",2012,"Dinesh Karthik","Kolkata Knight Riders",1,0,3,"All","All",Inf,2
"Sunil Narine",2012,"Faf du Plessis","Kolkata Knight Riders",3,0,4,"All","All",Inf,4.5
"Sunil Narine",2012,"Harbhajan Singh","Kolkata Knight Riders",0,1,1,"All","All",0,0
"Sunil Narine",2012,"Harmeet Singh","Kolkata Knight Riders",4,1,3,"All","All",4,8
"Sunil Narine",2012,"Harpreet Singh","Kolkata Knight Riders",1,1,2,"All","All",1,3
"Sunil Narine",2012,"Herschelle Gibbs","Kolkata Knight Riders",21,0,20,"All","All",Inf,6.3
"Sunil Narine",2012,"Irfan Pathan","Kolkata Knight Riders",14,1,9,"All","All",14,9.33333333333333
"Sunil Narine",2012,"Ishank Jaggi","Kolkata Knight Riders",1,1,2,"All","All",1,3
"Sunil Narine",2012,"Jean-Paul Duminy","Kolkata Knight Riders",11,0,7,"All","All",Inf,9.42857142857143
"Sunil Narine",2012,"Jesse Ryder","Kolkata Knight Riders",2,0,3,"All","All",Inf,4
"Sunil Narine",2012,"Johan Botha","Kolkata Knight Riders",1,0,4,"All","All",Inf,1.5
"Sunil Narine",2012,"Kumar Sangakkara","Kolkata Knight Riders",0,0,3,"All","All",NA,0
"Sunil Narine",2012,"Lasith Malinga","Kolkata Knight Riders",7,0,3,"All","All",Inf,14
"Sunil Narine",2012,"MS Dhoni","Kolkata Knight Riders",8,0,12,"All","All",Inf,4
"Sunil Narine",2012,"Mahela Jayawardene","Kolkata Knight Riders",9,0,9,"All","All",Inf,6
"Sunil Narine",2012,"Mandeep Singh","Kolkata Knight Riders",2,0,6,"All","All",Inf,2
"Sunil Narine",2012,"Mayank Agarwal","Kolkata Knight Riders",1,1,5,"All","All",1,1.2
"Sunil Narine",2012,"Michael Clarke","Kolkata Knight Riders",3,0,3,"All","All",Inf,6
"Sunil Narine",2012,"Michael Hussey","Kolkata Knight Riders",15,1,20,"All","All",15,4.5
"Sunil Narine",2012,"Morne Morkel","Kolkata Knight Riders",0,1,1,"All","All",0,0
"Sunil Narine",2012,"Murali Vijay","Kolkata Knight Riders",7,1,10,"All","All",7,4.2
"Sunil Narine",2012,"Naman Ojha","Kolkata Knight Riders",7,1,10,"All","All",7,4.2
"Sunil Narine",2012,"Owais Shah","Kolkata Knight Riders",6,1,8,"All","All",6,4.5
"Sunil Narine",2012,"Paras Dogra","Kolkata Knight Riders",0,1,1,"All","All",0,0
"Sunil Narine",2012,"Pawan Negi","Kolkata Knight Riders",1,1,3,"All","All",1,2
"Sunil Narine",2012,"Piyush Chawla","Kolkata Knight Riders",7,1,10,"All","All",7,4.2
"Sunil Narine",2012,"Praveen Kumar","Kolkata Knight Riders",0,1,1,"All","All",0,0
"Sunil Narine",2012,"RP Singh","Kolkata Knight Riders",1,1,2,"All","All",1,3
"Sunil Narine",2012,"Rahul Dravid","Kolkata Knight Riders",8,0,8,"All","All",Inf,6
"Sunil Narine",2012,"Ravindra Jadeja","Kolkata Knight Riders",4,1,7,"All","All",4,3.42857142857143
"Sunil Narine",2012,"Rohit Sharma","Kolkata Knight Riders",8,1,8,"All","All",8,6
"Sunil Narine",2012,"Ross Taylor","Kolkata Knight Riders",10,0,6,"All","All",Inf,10
"Sunil Narine",2012,"Sachin Tendulkar","Kolkata Knight Riders",5,1,6,"All","All",5,5
"Sunil Narine",2012,"Saurabh Tiwary","Kolkata Knight Riders",2,0,3,"All","All",Inf,4
"Sunil Narine",2012,"Shahbaz Nadeem","Kolkata Knight Riders",0,0,2,"All","All",NA,0
"Sunil Narine",2012,"Shaun Marsh","Kolkata Knight Riders",5,1,8,"All","All",5,3.75
"Sunil Narine",2012,"Shikhar Dhawan","Kolkata Knight Riders",6,0,7,"All","All",Inf,5.14285714285714
"Sunil Narine",2012,"Shreevats Goswami","Kolkata Knight Riders",3,0,5,"All","All",Inf,3.6
"Sunil Narine",2012,"Sourav Ganguly","Kolkata Knight Riders",7,0,14,"All","All",Inf,3
"Sunil Narine",2012,"Steven Smith","Kolkata Knight Riders",0,1,2,"All","All",0,0
"Sunil Narine",2012,"Suresh Raina","Kolkata Knight Riders",29,0,14,"All","All",Inf,12.4285714285714
"Sunil Narine",2012,"Umesh Yadav","Kolkata Knight Riders",1,0,1,"All","All",Inf,6
"Sunil Narine",2012,"Varun Aaron","Kolkata Knight Riders",1,0,1,"All","All",Inf,6
"Sunil Narine",2012,"Venugopal Rao","Kolkata Knight Riders",3,0,3,"All","All",Inf,6
"Sunil Narine",2012,"Virat Kohli","Kolkata Knight Riders",1,0,6,"All","All",Inf,1
"Sunil Narine",2012,"Wayne Parnell","Kolkata Knight Riders",3,0,5,"All","All",Inf,3.6
"Sunil Narine",2013,"AB de Villiers","Kolkata Knight Riders",7,0,9,"All","All",Inf,4.66666666666667
"Sunil Narine",2013,"Aaron Finch","Kolkata Knight Riders",4,0,1,"All","All",Inf,24
"Sunil Narine",2013,"Abhimanyu Mithun","Kolkata Knight Riders",2,1,2,"All","All",2,6
"Sunil Narine",2013,"Ajinkya Rahane","Kolkata Knight Riders",6,1,7,"All","All",6,5.14285714285714
"Sunil Narine",2013,"Andre Russell","Kolkata Knight Riders",3,1,7,"All","All",3,2.57142857142857
"Sunil Narine",2013,"Angelo Mathews","Kolkata Knight Riders",1,1,2,"All","All",1,3
"Sunil Narine",2013,"Ashish Nehra","Kolkata Knight Riders",0,1,1,"All","All",0,0
"Sunil Narine",2013,"Ashish Reddy","Kolkata Knight Riders",1,0,1,"All","All",Inf,6
"Sunil Narine",2013,"Azhar Mahmood","Kolkata Knight Riders",1,1,6,"All","All",1,1
"Sunil Narine",2013,"Bhuvneshwar Kumar","Kolkata Knight Riders",1,0,2,"All","All",Inf,3
"Sunil Narine",2013,"Brad Hodge","Kolkata Knight Riders",7,0,5,"All","All",Inf,8.4
"Sunil Narine",2013,"Cameron White","Kolkata Knight Riders",2,0,5,"All","All",Inf,2.4
"Sunil Narine",2013,"Chris Gayle","Kolkata Knight Riders",5,1,12,"All","All",5,2.5
"Sunil Narine",2013,"Daren Sammy","Kolkata Knight Riders",0,0,6,"All","All",NA,0
"Sunil Narine",2013,"David Hussey","Kolkata Knight Riders",4,1,7,"All","All",4,3.42857142857143
"Sunil Narine",2013,"David Miller","Kolkata Knight Riders",7,0,6,"All","All",Inf,7
"Sunil Narine",2013,"David Warner","Kolkata Knight Riders",10,1,15,"All","All",10,4
"Sunil Narine",2013,"Dinesh Karthik","Kolkata Knight Riders",22,0,12,"All","All",Inf,11
"Sunil Narine",2013,"Dishant Yagnik","Kolkata Knight Riders",16,0,7,"All","All",Inf,13.7142857142857
"Sunil Narine",2013,"Dwaraka Ravi Teja","Kolkata Knight Riders",1,1,3,"All","All",1,2
"Sunil Narine",2013,"Dwayne Bravo","Kolkata Knight Riders",2,0,2,"All","All",Inf,6
"Sunil Narine",2013,"Dwayne Smith","Kolkata Knight Riders",5,1,12,"All","All",5,2.5
"Sunil Narine",2013,"Gurkeerat Singh Mann","Kolkata Knight Riders",3,1,5,"All","All",3,3.6
"Sunil Narine",2013,"Hanuma Vihari","Kolkata Knight Riders",2,0,1,"All","All",Inf,12
"Sunil Narine",2013,"Irfan Pathan","Kolkata Knight Riders",0,1,1,"All","All",0,0
"Sunil Narine",2013,"Karn Sharma","Kolkata Knight Riders",1,0,2,"All","All",Inf,3
"Sunil Narine",2013,"Kevon Cooper","Kolkata Knight Riders",0,1,2,"All","All",0,0
"Sunil Narine",2013,"Kieron Pollard","Kolkata Knight Riders",5,0,5,"All","All",Inf,6
"Sunil Narine",2013,"MS Dhoni","Kolkata Knight Riders",0,0,1,"All","All",NA,0
"Sunil Narine",2013,"Mahela Jayawardene","Kolkata Knight Riders",6,0,7,"All","All",Inf,5.14285714285714
"Sunil Narine",2013,"Mahesh Rawat","Kolkata Knight Riders",2,0,7,"All","All",Inf,1.71428571428571
"Sunil Narine",2013,"Manan Vohra","Kolkata Knight Riders",4,0,6,"All","All",Inf,4
"Sunil Narine",2013,"Mandeep Singh","Kolkata Knight Riders",10,0,6,"All","All",Inf,10
"Sunil Narine",2013,"Manish Pandey","Kolkata Knight Riders",8,0,6,"All","All",Inf,8
"Sunil Narine",2013,"Manpreet Gony","Kolkata Knight Riders",19,0,7,"All","All",Inf,16.2857142857143
"Sunil Narine",2013,"Manprit Juneja","Kolkata Knight Riders",1,0,1,"All","All",Inf,6
"Sunil Narine",2013,"Michael Hussey","Kolkata Knight Riders",22,1,23,"All","All",22,5.73913043478261
"Sunil Narine",2013,"Mitchell Johnson","Kolkata Knight Riders",1,0,3,"All","All",Inf,2
"Sunil Narine",2013,"Moises Henriques","Kolkata Knight Riders",6,0,5,"All","All",Inf,7.2
"Sunil Narine",2013,"Murali Vijay","Kolkata Knight Riders",2,0,4,"All","All",Inf,3
"Sunil Narine",2013,"Owais Shah","Kolkata Knight Riders",10,0,9,"All","All",Inf,6.66666666666667
"Sunil Narine",2013,"Parthiv Patel","Kolkata Knight Riders",9,0,11,"All","All",Inf,4.90909090909091
"Sunil Narine",2013,"Parvez Rasool","Kolkata Knight Riders",1,0,3,"All","All",Inf,2
"Sunil Narine",2013,"Piyush Chawla","Kolkata Knight Riders",7,0,5,"All","All",Inf,8.4
