"Striker","Season","Bowler","Batting_Team","Bowling_Team","Runs","Dismissed","Balls","Run_Out","Stadium","Average","Strike_Rate"
"Murali Vijay",2019,"Rahul Chahar","Chennai Super Kings","Mumbai Indians",12,1,11,0,"All",12,109.090909090909
"Murali Vijay",2020,"Anrich Nortje","Chennai Super Kings","Delhi Capitals",0,1,3,0,"All",0,0
"Murali Vijay",2020,"Avesh Khan","Chennai Super Kings","Delhi Capitals",1,0,1,0,"All",Inf,100
"Murali Vijay",2020,"Axar Patel","Chennai Super Kings","Delhi Capitals",7,0,5,0,"All",Inf,140
"Murali Vijay",2020,"James Pattinson","Chennai Super Kings","Mumbai Indians",0,1,6,0,"All",0,0
"Murali Vijay",2020,"Jaydev Unadkat","Chennai Super Kings","Rajasthan Royals",12,0,7,0,"All",Inf,171.428571428571
"Murali Vijay",2020,"Jofra Archer","Chennai Super Kings","Rajasthan Royals",2,0,4,0,"All",Inf,50
"Murali Vijay",2020,"Kagiso Rabada","Chennai Super Kings","Delhi Capitals",2,0,6,0,"All",Inf,33.3333333333333
"Murali Vijay",2020,"Rahul Tewatia","Chennai Super Kings","Rajasthan Royals",2,0,3,0,"All",Inf,66.6666666666667
"Murali Vijay",2020,"Shreyas Gopal","Chennai Super Kings","Rajasthan Royals",5,1,5,0,"All",5,100
"Murali Vijay",2020,"Tom Curran","Chennai Super Kings","Rajasthan Royals",0,0,2,0,"All",NA,0
"Murali Vijay",2020,"Trent Boult","Chennai Super Kings","Mumbai Indians",1,0,1,0,"All",Inf,100
"Murugan Ashwin",2016,"Kane Richardson","Rising Pune Supergiants","Royal Challengers Bangalore",0,1,1,0,"All",0,0
"Murugan Ashwin",2018,"Harbhajan Singh","Royal Challengers Bangalore","Chennai Super Kings",0,1,1,0,"All",0,0
"Murugan Ashwin",2018,"Ravindra Jadeja","Royal Challengers Bangalore","Chennai Super Kings",1,0,1,0,"All",Inf,100
"Murugan Ashwin",2019,"Chris Morris","Punjab Kings","Delhi Capitals",1,0,1,0,"All",Inf,100
"Murugan Ashwin",2019,"Kagiso Rabada","Punjab Kings","Delhi Capitals",0,1,1,0,"All",0,0
"Murugan Ashwin",2019,"Sandeep Sharma","Punjab Kings","Sunrisers Hyderabad",1,0,1,0,"All",Inf,100
"Murugan Ashwin",2019,"Umesh Yadav","Punjab Kings","Royal Challengers Bangalore",1,0,2,0,"All",Inf,50
"Murugan Ashwin",2020,"Jason Holder","Punjab Kings","Sunrisers Hyderabad",2,0,2,0,"All",Inf,100
"Murugan Ashwin",2020,"Khaleel Ahmed","Punjab Kings","Sunrisers Hyderabad",2,1,2,1,"All",2,100
"Murugan Ashwin",2021,"Dwayne Bravo","Punjab Kings","Chennai Super Kings",1,1,2,0,"All",1,50
"Murugan Ashwin",2021,"Khaleel Ahmed","Punjab Kings","Sunrisers Hyderabad",3,0,5,0,"All",Inf,60
"Murugan Ashwin",2021,"Moeen Ali","Punjab Kings","Chennai Super Kings",3,0,5,0,"All",Inf,60
"Murugan Ashwin",2021,"Ravindra Jadeja","Punjab Kings","Chennai Super Kings",1,0,4,0,"All",Inf,25
"Murugan Ashwin",2021,"Shardul Thakur","Punjab Kings","Chennai Super Kings",1,0,3,0,"All",Inf,33.3333333333333
"Murugan Ashwin",2021,"Siddarth Kaul","Punjab Kings","Sunrisers Hyderabad",6,1,5,0,"All",6,120
"Murugan Ashwin",2022,"Dushmantha Chameera","Mumbai Indians","Lucknow Super Giants",6,1,2,1,"All",6,300
"Murugan Ashwin",2022,"Kagiso Rabada","Mumbai Indians","Punjab Kings",0,0,2,0,"All",NA,0
"Murugan Ashwin",2022,"Pat Cummins","Mumbai Indians","Kolkata Knight Riders",0,1,2,0,"All",0,0
"Murugan Ashwin",2022,"Prasidh Krishna","Mumbai Indians","Rajasthan Royals",5,1,4,1,"All",5,125
"Murugan Ashwin",2022,"Trent Boult","Mumbai Indians","Rajasthan Royals",0,0,2,0,"All",NA,0
"Murugan Ashwin",2022,"Yuzvendra Chahal","Mumbai Indians","Rajasthan Royals",1,0,2,0,"All",Inf,50
"Musavir Khote",2008,"Brett Lee","Mumbai Indians","Punjab Kings",2,0,3,0,"All",Inf,66.6666666666667
"Musavir Khote",2008,"Irfan Pathan","Mumbai Indians","Punjab Kings",2,0,2,0,"All",Inf,100
"Musavir Khote",2008,"Joginder Sharma","Mumbai Indians","Chennai Super Kings",3,0,3,0,"All",Inf,100
"Musavir Khote",2008,"Muthiah Muralidaran","Mumbai Indians","Chennai Super Kings",6,1,2,0,"All",6,300
"Musavir Khote",2008,"Nuwan Zoysa","Mumbai Indians","Deccan Chargers",1,0,2,0,"All",Inf,50
"Musavir Khote",2008,"RP Singh","Mumbai Indians","Deccan Chargers",4,0,4,0,"All",Inf,100
"Musavir Khote",2008,"Sanjay Bangar","Mumbai Indians","Deccan Chargers",1,0,2,0,"All",Inf,50
"Musavir Khote",2008,"Shahid Afridi","Mumbai Indians","Deccan Chargers",1,0,2,0,"All",Inf,50
"Musavir Khote",2008,"Sreesanth","Mumbai Indians","Punjab Kings",4,1,2,0,"All",4,200
"Mustafizur Rahman",2018,"Basil Thampi","Mumbai Indians","Sunrisers Hyderabad",1,1,3,0,"All",1,33.3333333333333
"Mustafizur Rahman",2021,"Nathan Coulter-Nile","Rajasthan Royals","Mumbai Indians",1,0,1,0,"All",Inf,100
"Mustafizur Rahman",2021,"Shardul Thakur","Rajasthan Royals","Chennai Super Kings",0,0,4,0,"All",NA,0
"Mustafizur Rahman",2021,"Sunil Narine","Rajasthan Royals","Kolkata Knight Riders",0,0,3,0,"All",NA,0
"Mustafizur Rahman",2021,"Trent Boult","Rajasthan Royals","Mumbai Indians",7,0,6,0,"All",Inf,116.666666666667
"Mustafizur Rahman",2022,"Hardik Pandya","Delhi Capitals","Gujarat Titans",1,0,2,0,"All",Inf,50
"Mustafizur Rahman",2022,"Mohammed Shami","Delhi Capitals","Gujarat Titans",1,0,2,0,"All",Inf,50
"Mustafizur Rahman",2022,"Rahul Tewatia","Delhi Capitals","Gujarat Titans",1,0,1,0,"All",Inf,100
"Muthiah Muralidaran",2008,"Sohail Tanvir","Chennai Super Kings","Rajasthan Royals",0,1,3,0,"All",0,0
"Muthiah Muralidaran",2009,"Ashish Nehra","Chennai Super Kings","Delhi Capitals",1,0,1,0,"All",Inf,100
"Muthiah Muralidaran",2009,"Dirk Nannes","Chennai Super Kings","Delhi Capitals",2,1,4,1,"All",2,50
"Muthiah Muralidaran",2009,"Irfan Pathan","Chennai Super Kings","Punjab Kings",1,0,1,0,"All",Inf,100
"Muthiah Muralidaran",2009,"Praveen Kumar","Chennai Super Kings","Royal Challengers Bangalore",0,1,1,1,"All",0,0
"Muthiah Muralidaran",2009,"Vinay Kumar","Chennai Super Kings","Royal Challengers Bangalore",4,0,1,0,"All",Inf,400
"Muthiah Muralidaran",2010,"Andrew Symonds","Chennai Super Kings","Deccan Chargers",0,1,1,0,"All",0,0
"Muthiah Muralidaran",2010,"RP Singh","Chennai Super Kings","Deccan Chargers",1,0,1,0,"All",Inf,100
"Muthiah Muralidaran",2011,"Amit Singh","Kochi Tuskers Kerala","Rajasthan Royals",1,0,1,0,"All",Inf,100
"Muthiah Muralidaran",2011,"Shane Watson","Kochi Tuskers Kerala","Rajasthan Royals",4,0,5,0,"All",Inf,80
"Muthiah Muralidaran",2011,"Siddharth Trivedi","Kochi Tuskers Kerala","Rajasthan Royals",0,0,2,0,"All",NA,0
"Muthiah Muralidaran",2012,"Amit Singh","Royal Challengers Bangalore","Rajasthan Royals",0,1,1,0,"All",0,0
"Muthiah Muralidaran",2012,"Ashish Reddy","Royal Challengers Bangalore","Deccan Chargers",0,1,1,0,"All",0,0
"Muthiah Muralidaran",2012,"Brad Hogg","Royal Challengers Bangalore","Rajasthan Royals",1,0,2,0,"All",Inf,50
"Muthiah Muralidaran",2012,"Pankaj Singh","Royal Challengers Bangalore","Rajasthan Royals",5,0,5,0,"All",Inf,100
"Naman Ojha",2009,"Aavishkar Salvi","Rajasthan Royals","Delhi Capitals",1,1,6,0,"All",1,16.6666666666667
"Naman Ojha",2009,"Albie Morkel","Rajasthan Royals","Chennai Super Kings",0,1,2,0,"All",0,0
"Naman Ojha",2009,"Andrew Symonds","Rajasthan Royals","Deccan Chargers",7,0,7,0,"All",Inf,100
"Naman Ojha",2009,"Anil Kumble","Rajasthan Royals","Royal Challengers Bangalore",8,0,6,0,"All",Inf,133.333333333333
"Naman Ojha",2009,"Ashish Nehra","Rajasthan Royals","Delhi Capitals",2,0,4,0,"All",Inf,50
"Naman Ojha",2009,"Ashok Dinda","Rajasthan Royals","Kolkata Knight Riders",1,0,4,0,"All",Inf,25
"Naman Ojha",2009,"Brad Hodge","Rajasthan Royals","Kolkata Knight Riders",21,0,5,0,"All",Inf,420
"Naman Ojha",2009,"Chaminda Vaas","Rajasthan Royals","Deccan Chargers",6,0,4,0,"All",Inf,150
"Naman Ojha",2009,"Charl Langeveldt","Rajasthan Royals","Kolkata Knight Riders",0,1,3,0,"All",0,0
"Naman Ojha",2009,"Dillon du Preez","Rajasthan Royals","Royal Challengers Bangalore",6,0,7,0,"All",Inf,85.7142857142857
"Naman Ojha",2009,"Dirk Nannes","Rajasthan Royals","Delhi Capitals",1,0,1,0,"All",Inf,100
"Naman Ojha",2009,"Dwayne Bravo","Rajasthan Royals","Mumbai Indians",0,0,2,0,"All",NA,0
"Naman Ojha",2009,"Farveez Maharoof","Rajasthan Royals","Delhi Capitals",5,0,6,0,"All",Inf,83.3333333333333
"Naman Ojha",2009,"Irfan Pathan","Rajasthan Royals","Punjab Kings",7,0,9,0,"All",Inf,77.7777777777778
"Naman Ojha",2009,"Jacques Kallis","Rajasthan Royals","Royal Challengers Bangalore",7,0,11,0,"All",Inf,63.6363636363636
"Naman Ojha",2009,"Karan Goel","Rajasthan Royals","Punjab Kings",5,0,2,0,"All",Inf,250
"Naman Ojha",2009,"Piyush Chawla","Rajasthan Royals","Punjab Kings",14,1,12,0,"All",14,116.666666666667
"Naman Ojha",2009,"Pragyan Ojha","Rajasthan Royals","Deccan Chargers",3,1,3,1,"All",3,100
"Naman Ojha",2009,"Praveen Kumar","Rajasthan Royals","Royal Challengers Bangalore",17,0,6,0,"All",Inf,283.333333333333
"Naman Ojha",2009,"RP Singh","Rajasthan Royals","Deccan Chargers",0,1,6,0,"All",0,0
"Naman Ojha",2009,"Ramesh Powar","Rajasthan Royals","Punjab Kings",20,0,9,0,"All",Inf,222.222222222222
"Naman Ojha",2009,"Roelof van der Merwe","Rajasthan Royals","Royal Challengers Bangalore",7,0,3,0,"All",Inf,233.333333333333
"Naman Ojha",2009,"Sanath Jayasuriya","Rajasthan Royals","Mumbai Indians",1,1,2,0,"All",1,50
"Naman Ojha",2009,"Sreesanth","Rajasthan Royals","Punjab Kings",4,0,9,0,"All",Inf,44.4444444444444
"Naman Ojha",2009,"Vinay Kumar","Rajasthan Royals","Royal Challengers Bangalore",7,0,5,0,"All",Inf,140
"Naman Ojha",2009,"Yusuf Abdulla","Rajasthan Royals","Punjab Kings",12,0,7,0,"All",Inf,171.428571428571
"Naman Ojha",2009,"Yuvraj Singh","Rajasthan Royals","Punjab Kings",6,0,3,0,"All",Inf,200
"Naman Ojha",2010,"Albie Morkel","Rajasthan Royals","Chennai Super Kings",38,0,19,0,"All",Inf,200
"Naman Ojha",2010,"Ali Murtaza","Rajasthan Royals","Mumbai Indians",0,1,1,0,"All",0,0
"Naman Ojha",2010,"Amit Mishra","Rajasthan Royals","Delhi Capitals",22,2,8,0,"All",11,275
"Naman Ojha",2010,"Andrew McDonald","Rajasthan Royals","Delhi Capitals",8,0,4,0,"All",Inf,200
"Naman Ojha",2010,"Angelo Mathews","Rajasthan Royals","Kolkata Knight Riders",19,0,9,0,"All",Inf,211.111111111111
"Naman Ojha",2010,"Anil Kumble","Rajasthan Royals","Royal Challengers Bangalore",1,0,1,0,"All",Inf,100
"Naman Ojha",2010,"Ashok Dinda","Rajasthan Royals","Kolkata Knight Riders",11,0,12,0,"All",Inf,91.6666666666667
"Naman Ojha",2010,"Bipul Sharma","Rajasthan Royals","Punjab Kings",2,0,2,0,"All",Inf,100
"Naman Ojha",2010,"Dale Steyn","Rajasthan Royals","Royal Challengers Bangalore",12,0,11,0,"All",Inf,109.090909090909
"Naman Ojha",2010,"Dirk Nannes","Rajasthan Royals","Delhi Capitals",1,0,4,0,"All",Inf,25
"Naman Ojha",2010,"Doug Bollinger","Rajasthan Royals","Chennai Super Kings",9,0,13,0,"All",Inf,69.2307692307692
"Naman Ojha",2010,"Dwayne Smith","Rajasthan Royals","Deccan Chargers",1,0,3,0,"All",Inf,33.3333333333333
"Naman Ojha",2010,"Farveez Maharoof","Rajasthan Royals","Delhi Capitals",20,0,12,0,"All",Inf,166.666666666667
"Naman Ojha",2010,"Irfan Pathan","Rajasthan Royals","Punjab Kings",1,0,1,0,"All",Inf,100
"Naman Ojha",2010,"Ishant Sharma","Rajasthan Royals","Kolkata Knight Riders",6,0,3,0,"All",Inf,200
"Naman Ojha",2010,"Jacques Kallis","Rajasthan Royals","Royal Challengers Bangalore",0,1,1,0,"All",0,0
"Naman Ojha",2010,"Jaydev Unadkat","Rajasthan Royals","Kolkata Knight Riders",5,1,4,0,"All",5,125
"Naman Ojha",2010,"Joginder Sharma","Rajasthan Royals","Chennai Super Kings",15,0,7,0,"All",Inf,214.285714285714
"Naman Ojha",2010,"Lasith Malinga","Rajasthan Royals","Mumbai Indians",2,0,3,0,"All",Inf,66.6666666666667
"Naman Ojha",2010,"Laxmi Shukla","Rajasthan Royals","Kolkata Knight Riders",0,0,1,0,"All",NA,0
"Naman Ojha",2010,"Murali Kartik","Rajasthan Royals","Kolkata Knight Riders",1,1,5,1,"All",1,20
"Naman Ojha",2010,"Muthiah Muralidaran","Rajasthan Royals","Chennai Super Kings",29,0,19,0,"All",Inf,152.631578947368
"Naman Ojha",2010,"Pankaj Singh","Rajasthan Royals","Royal Challengers Bangalore",0,1,2,0,"All",0,0
"Naman Ojha",2010,"Piyush Chawla","Rajasthan Royals","Punjab Kings",13,0,14,0,"All",Inf,92.8571428571429
"Naman Ojha",2010,"Pragyan Ojha","Rajasthan Royals","Deccan Chargers",0,1,2,0,"All",0,0
"Naman Ojha",2010,"Praveen Kumar","Rajasthan Royals","Royal Challengers Bangalore",3,0,6,0,"All",Inf,50
"Naman Ojha",2010,"RP Singh","Rajasthan Royals","Deccan Chargers",1,1,6,0,"All",1,16.6666666666667
"Naman Ojha",2010,"Rahul Sharma","Rajasthan Royals","Deccan Chargers",1,0,4,0,"All",Inf,25
"Naman Ojha",2010,"Ramesh Powar","Rajasthan Royals","Punjab Kings",10,0,5,0,"All",Inf,200
"Naman Ojha",2010,"Ravi Bopara","Rajasthan Royals","Punjab Kings",7,0,6,0,"All",Inf,116.666666666667
"Naman Ojha",2010,"Rohit Sharma","Rajasthan Royals","Deccan Chargers",12,0,7,0,"All",Inf,171.428571428571
"Naman Ojha",2010,"Rusty Theron","Rajasthan Royals","Punjab Kings",2,0,4,0,"All",Inf,50
"Naman Ojha",2010,"Ryan McLaren","Rajasthan Royals","Mumbai Indians",10,0,6,0,"All",Inf,166.666666666667
"Naman Ojha",2010,"Shadab Jakati","Rajasthan Royals","Chennai Super Kings",44,0,20,0,"All",Inf,220
"Naman Ojha",2010,"Shalabh Srivastava","Rajasthan Royals","Punjab Kings",5,0,2,0,"All",Inf,250
"Naman Ojha",2010,"Shane Bond","Rajasthan Royals","Kolkata Knight Riders",3,0,6,0,"All",Inf,50
"Naman Ojha",2010,"Sreesanth","Rajasthan Royals","Punjab Kings",17,1,13,0,"All",17,130.769230769231
"Naman Ojha",2010,"Sudeep Tyagi","Rajasthan Royals","Chennai Super Kings",18,0,8,0,"All",Inf,225
"Naman Ojha",2010,"Suresh Raina","Rajasthan Royals","Chennai Super Kings",16,0,11,0,"All",Inf,145.454545454545
"Naman Ojha",2010,"Thilan Thushara","Rajasthan Royals","Chennai Super Kings",5,1,7,0,"All",5,71.4285714285714
"Naman Ojha",2010,"Vinay Kumar","Rajasthan Royals","Royal Challengers Bangalore",7,0,6,0,"All",Inf,116.666666666667
"Naman Ojha",2010,"Zaheer Khan","Rajasthan Royals","Mumbai Indians",0,1,7,0,"All",0,0
"Naman Ojha",2011,"Abhishek Jhunjhunwala","Delhi Capitals","Pune Warriors",8,0,3,0,"All",Inf,266.666666666667
"Naman Ojha",2011,"Albie Morkel","Delhi Capitals","Chennai Super Kings",16,1,10,0,"All",16,160
"Naman Ojha",2011,"Alfonso Thomas","Delhi Capitals","Pune Warriors",3,0,8,0,"All",Inf,37.5
"Naman Ojha",2011,"Ali Murtaza","Delhi Capitals","Mumbai Indians",2,1,7,0,"All",2,28.5714285714286
"Naman Ojha",2011,"Chris Gayle","Delhi Capitals","Royal Challengers Bangalore",2,0,2,0,"All",Inf,100
"Naman Ojha",2011,"Dale Steyn","Delhi Capitals","Deccan Chargers",2,0,6,0,"All",Inf,33.3333333333333
"Naman Ojha",2011,"Dan Christian","Delhi Capitals","Deccan Chargers",2,1,3,0,"All",2,66.6666666666667
"Naman Ojha",2011,"Daniel Vettori","Delhi Capitals","Royal Challengers Bangalore",7,0,5,0,"All",Inf,140
"Naman Ojha",2011,"Doug Bollinger","Delhi Capitals","Chennai Super Kings",9,0,4,0,"All",Inf,225
"Naman Ojha",2011,"Harbhajan Singh","Delhi Capitals","Mumbai Indians",1,0,2,0,"All",Inf,50
"Naman Ojha",2011,"Harmeet Singh","Delhi Capitals","Deccan Chargers",0,0,1,0,"All",NA,0
"Naman Ojha",2011,"Iqbal Abdulla","Delhi Capitals","Kolkata Knight Riders",1,1,2,0,"All",1,50
"Naman Ojha",2011,"Ishant Sharma","Delhi Capitals","Deccan Chargers",5,1,4,0,"All",5,125
"Naman Ojha",2011,"James Faulkner","Delhi Capitals","Pune Warriors",1,0,6,0,"All",Inf,16.6666666666667
"Naman Ojha",2011,"James Franklin","Delhi Capitals","Mumbai Indians",6,0,3,0,"All",Inf,200
"Naman Ojha",2011,"Jesse Ryder","Delhi Capitals","Pune Warriors",2,0,4,0,"All",Inf,50
"Naman Ojha",2011,"Kieron Pollard","Delhi Capitals","Mumbai Indians",7,0,10,0,"All",Inf,70
"Naman Ojha",2011,"Lasith Malinga","Delhi Capitals","Mumbai Indians",0,0,5,0,"All",NA,0
"Naman Ojha",2011,"Munaf Patel","Delhi Capitals","Mumbai Indians",14,1,10,0,"All",14,140
"Naman Ojha",2011,"Piyush Chawla","Delhi Capitals","Punjab Kings",1,0,1,0,"All",Inf,100
"Naman Ojha",2011,"Prasanth Parameswaran","Delhi Capitals","Kochi Tuskers Kerala",11,0,9,0,"All",Inf,122.222222222222
"Naman Ojha",2011,"Praveen Kumar","Delhi Capitals","Punjab Kings",5,0,8,0,"All",Inf,62.5
"Naman Ojha",2011,"RP Singh","Delhi Capitals","Kochi Tuskers Kerala",0,1,2,0,"All",0,0
"Naman Ojha",2011,"Ryan Harris","Delhi Capitals","Punjab Kings",17,0,15,0,"All",Inf,113.333333333333
"Naman Ojha",2011,"Shalabh Srivastava","Delhi Capitals","Punjab Kings",24,1,12,0,"All",24,200
"Naman Ojha",2011,"Shane Warne","Delhi Capitals","Rajasthan Royals",0,1,2,0,"All",0,0
"Naman Ojha",2011,"Shrikant Mundhe","Delhi Capitals","Pune Warriors",4,1,5,0,"All",4,80
"Naman Ojha",2011,"Sreenath Aravind","Delhi Capitals","Royal Challengers Bangalore",0,1,1,0,"All",0,0
"Naman Ojha",2011,"Sreesanth","Delhi Capitals","Kochi Tuskers Kerala",2,1,6,0,"All",2,33.3333333333333
"Naman Ojha",2011,"Yuvraj Singh","Delhi Capitals","Pune Warriors",1,1,2,0,"All",1,50
"Naman Ojha",2011,"Zaheer Khan","Delhi Capitals","Royal Challengers Bangalore",7,0,3,0,"All",Inf,233.333333333333
"Naman Ojha",2012,"Albie Morkel","Delhi Capitals","Chennai Super Kings",14,0,11,0,"All",Inf,127.272727272727
"Naman Ojha",2012,"Alfonso Thomas","Delhi Capitals","Pune Warriors",4,0,4,0,"All",Inf,100
"Naman Ojha",2012,"Amit Mishra","Delhi Capitals","Deccan Chargers",26,0,13,0,"All",Inf,200
"Naman Ojha",2012,"Amit Singh","Delhi Capitals","Rajasthan Royals",1,1,3,0,"All",1,33.3333333333333
"Naman Ojha",2012,"Andrew McDonald","Delhi Capitals","Royal Challengers Bangalore",5,0,3,0,"All",Inf,166.666666666667
"Naman Ojha",2012,"Ankit Sharma","Delhi Capitals","Deccan Chargers",1,0,1,0,"All",Inf,100
"Naman Ojha",2012,"Ashish Nehra","Delhi Capitals","Pune Warriors",7,0,2,0,"All",Inf,350
"Naman Ojha",2012,"Ashish Reddy","Delhi Capitals","Deccan Chargers",4,0,4,0,"All",Inf,100
"Naman Ojha",2012,"Ashok Menaria","Delhi Capitals","Rajasthan Royals",10,0,2,0,"All",Inf,500
"Naman Ojha",2012,"Azhar Mahmood","Delhi Capitals","Punjab Kings",5,0,7,0,"All",Inf,71.4285714285714
"Naman Ojha",2012,"Ben Hilfenhaus","Delhi Capitals","Chennai Super Kings",1,1,6,0,"All",1,16.6666666666667
"Naman Ojha",2012,"Brad Hogg","Delhi Capitals","Rajasthan Royals",8,0,5,0,"All",Inf,160
"Naman Ojha",2012,"Brett Lee","Delhi Capitals","Kolkata Knight Riders",1,0,1,0,"All",Inf,100
"Naman Ojha",2012,"Clint McKay","Delhi Capitals","Mumbai Indians",7,0,3,0,"All",Inf,233.333333333333
"Naman Ojha",2012,"Daniel Vettori","Delhi Capitals","Royal Challengers Bangalore",4,0,3,0,"All",Inf,133.333333333333
"Naman Ojha",2012,"Doug Bollinger","Delhi Capitals","Chennai Super Kings",1,0,2,0,"All",Inf,50
"Naman Ojha",2012,"Dwayne Bravo","Delhi Capitals","Chennai Super Kings",1,0,2,0,"All",Inf,50
"Naman Ojha",2012,"Harmeet Singh","Delhi Capitals","Punjab Kings",11,0,8,0,"All",Inf,137.5
"Naman Ojha",2012,"Harshal Patel","Delhi Capitals","Royal Challengers Bangalore",9,0,6,0,"All",Inf,150
"Naman Ojha",2012,"Iqbal Abdulla","Delhi Capitals","Kolkata Knight Riders",2,0,4,0,"All",Inf,50
"Naman Ojha",2012,"Jacques Kallis","Delhi Capitals","Kolkata Knight Riders",6,0,6,0,"All",Inf,100
"Naman Ojha",2012,"Kevon Cooper","Delhi Capitals","Rajasthan Royals",2,0,3,0,"All",Inf,66.6666666666667
"Naman Ojha",2012,"Lakshmipathy Balaji","Delhi Capitals","Kolkata Knight Riders",0,0,4,0,"All",NA,0
"Naman Ojha",2012,"Lasith Malinga","Delhi Capitals","Mumbai Indians",1,0,2,0,"All",Inf,50
"Naman Ojha",2012,"Manpreet Gony","Delhi Capitals","Deccan Chargers",6,0,12,0,"All",Inf,50
"Naman Ojha",2012,"Munaf Patel","Delhi Capitals","Mumbai Indians",1,0,3,0,"All",Inf,33.3333333333333
"Naman Ojha",2012,"Muthiah Muralidaran","Delhi Capitals","Royal Challengers Bangalore",3,1,4,0,"All",3,75
"Naman Ojha",2012,"Pankaj Singh","Delhi Capitals","Rajasthan Royals",1,0,1,0,"All",Inf,100
"Naman Ojha",2012,"Parvinder Awana","Delhi Capitals","Punjab Kings",1,0,6,0,"All",Inf,16.6666666666667
"Naman Ojha",2012,"Piyush Chawla","Delhi Capitals","Punjab Kings",20,1,9,0,"All",20,222.222222222222
"Naman Ojha",2012,"Praveen Kumar","Delhi Capitals","Punjab Kings",2,0,5,0,"All",Inf,40
"Naman Ojha",2012,"RP Singh","Delhi Capitals","Mumbai Indians",9,1,11,0,"All",9,81.8181818181818
"Naman Ojha",2012,"Rajat Bhatia","Delhi Capitals","Kolkata Knight Riders",9,1,6,0,"All",9,150
"Naman Ojha",2012,"Ravichandran Ashwin","Delhi Capitals","Chennai Super Kings",1,1,5,1,"All",1,20
"Naman Ojha",2012,"Shadab Jakati","Delhi Capitals","Chennai Super Kings",6,1,2,0,"All",6,300
"Naman Ojha",2012,"Shakib Al Hasan","Delhi Capitals","Kolkata Knight Riders",10,0,3,0,"All",Inf,333.333333333333
"Naman Ojha",2012,"Shikhar Dhawan","Delhi Capitals","Deccan Chargers",13,0,5,0,"All",Inf,260
"Naman Ojha",2012,"Sunil Narine","Delhi Capitals","Kolkata Knight Riders",2,1,10,0,"All",2,20
"Naman Ojha",2012,"TP Sudhindra","Delhi Capitals","Deccan Chargers",14,0,11,0,"All",Inf,127.272727272727
"Naman Ojha",2012,"Veer Pratap Singh","Delhi Capitals","Deccan Chargers",1,1,4,0,"All",1,25
"Naman Ojha",2012,"Vinay Kumar","Delhi Capitals","Royal Challengers Bangalore",11,0,7,0,"All",Inf,157.142857142857
"Naman Ojha",2012,"Zaheer Khan","Delhi Capitals","Royal Challengers Bangalore",14,1,15,0,"All",14,93.3333333333333
"Naman Ojha",2013,"Jacques Kallis","Delhi Capitals","Kolkata Knight Riders",1,0,1,0,"All",Inf,100
"Naman Ojha",2013,"Kevon Cooper","Delhi Capitals","Rajasthan Royals",0,0,1,0,"All",NA,0
"Naman Ojha",2013,"Rajat Bhatia","Delhi Capitals","Kolkata Knight Riders",8,1,8,0,"All",8,100
"Naman Ojha",2014,"Ashok Dinda","Sunrisers Hyderabad","Royal Challengers Bangalore",1,0,2,0,"All",Inf,50
"Naman Ojha",2014,"Axar Patel","Sunrisers Hyderabad","Punjab Kings",12,0,8,0,"All",Inf,150
"Naman Ojha",2014,"John Hastings","Sunrisers Hyderabad","Chennai Super Kings",1,0,3,0,"All",Inf,33.3333333333333
"Naman Ojha",2014,"Kieron Pollard","Sunrisers Hyderabad","Mumbai Indians",7,0,3,0,"All",Inf,233.333333333333
"Naman Ojha",2014,"Lasith Malinga","Sunrisers Hyderabad","Mumbai Indians",10,0,4,0,"All",Inf,250
"Naman Ojha",2014,"Laxmi Shukla","Sunrisers Hyderabad","Delhi Capitals",6,0,1,0,"All",Inf,600
"Naman Ojha",2014,"Mitchell Johnson","Sunrisers Hyderabad","Punjab Kings",2,0,2,0,"All",Inf,100
