Match_Id,Stadium,Toss,POTM,Match_days,Batting.Team,Chasing.Team,Season
336037,Rajiv Gandhi International Stadium,"Deccan Chargers, Bat",Suresh Raina,"27 May 2008, Night","Adam Gilchrist, Herschelle Gibbs, Scott Styris, Venugopal Rao, Dwaraka Ravi Teja, Shahid Afridi, Arjun Yadav, RP Singh, Pragyan Ojha, PM Sarvesh Kumar, Paidikalva Vijaykumar","Parthiv Patel, Stephen Fleming, Suresh Raina, MS Dhoni, Albie Morkel, S Badrinath, Abhinav Mukund, Makhaya Ntini, Muthiah Muralidaran, Manpreet Gony, Lakshmipathy Balaji",2008
336012,M Chinnaswamy Stadium,"Mumbai Indians, Bowl",Dilhara Fernando,"28 May 2008, Daynight","Mark Boucher, Shreevats Goswami, Misbah-ul-Haq, Rahul Dravid, Cameron White, Virat Kohli, Balachandra Akhil, Praveen Kumar, Vinay Kumar, Anil Kumble, Dale Steyn","Sanath Jayasuriya, Sachin Tendulkar, Robin Uthappa, Dwayne Smith, Abhishek Nayar, Shaun Pollock, Manish Pandey, Yogesh Takawale, †, Dhawal Kulkarni, Dilhara Fernando, Ashish Nehra",2008
336019,Punjab Cricket Association Stadium,"Rajasthan Royals, Bowl",Shaun Marsh,"28 May 2008, Night","Shaun Marsh, James Hopes, Yuvraj Singh, Luke Pomersbach, Kumar Sangakkara, †, Ramesh Powar, Piyush Chawla, Irfan Pathan, Vikram Singh, Sreesanth, Wilkin Mota","Mohammad Kaif, Niraj Patel, Younis Khan, Shane Watson, Yusuf Pathan, Kamran Akmal, Mahesh Rawat, Dinesh Salunkhe, Pankaj Singh, Siddharth Trivedi, Munaf Patel",2008
336038,Wankhede Stadium,"Delhi Capitals, Bowl",Shane Watson,"30 May 2008, Night","Graeme Smith, Swapnil Asnodkar, Sohail Tanvir, Shane Watson, Mohammad Kaif, Yusuf Pathan, Ravindra Jadeja, Shane Warne, Mahesh Rawat, Munaf Patel, Siddharth Trivedi","Gautam Gambhir, Virender Sehwag, Shikhar Dhawan, Manoj Tiwary, Tillakaratne Dilshan, Dinesh Karthik, Farveez Maharoof, Amit Mishra, Yo Mahesh, Mohammad Asif, Glenn McGrath",2008
336039,Wankhede Stadium,"Punjab Kings, Bat",Makhaya Ntini,"31 May 2008, Night","Shaun Marsh, James Hopes, Kumar Sangakkara, Yuvraj Singh, Mahela Jayawardene, Irfan Pathan, Wilkin Mota, Piyush Chawla, Ramesh Powar, Sreesanth, Vikram Singh","Parthiv Patel, Vidyut Sivaramakrishnan, Suresh Raina, MS Dhoni, (c), Chamara Kapugedera, S Badrinath, Albie Morkel, Manpreet Gony, Lakshmipathy Balaji, Muthiah Muralidaran, Makhaya Ntini",2008
336040,Dr DY Patil Sports Academy,"Rajasthan Royals, Bowl",Yusuf Pathan,"1 June 2008, Night","Parthiv Patel, Vidyut Sivaramakrishnan, Suresh Raina, Albie Morkel, MS Dhoni, Chamara Kapugedera, S Badrinath, Manpreet Gony, Lakshmipathy Balaji, Muthiah Muralidaran, Makhaya Ntini","Niraj Patel, Swapnil Asnodkar, Kamran Akmal, Shane Watson, Yusuf Pathan, Mohammad Kaif, Ravindra Jadeja, Shane Warne, Sohail Tanvir, Siddharth Trivedi, Munaf Patel",2008
392181,Newlands,"Chennai Super Kings, Bowl",Sachin Tendulkar,"18 April 2009, Day","Sanath Jayasuriya, Sachin Tendulkar, Shikhar Dhawan, Jean-Paul Duminy, Dwayne Bravo, Abhishek Nayar, Harbhajan Singh, Zaheer Khan, Pinal Shah, Lasith Malinga, Rohan Raje","Parthiv Patel, Matthew Hayden, Suresh Raina, Andrew Flintoff, MS Dhoni, Jacob Oram, S Badrinath, Joginder Sharma, Thilan Thushara, Manpreet Gony, Ravichandran Ashwin",2009
392182,Newlands,"Royal Challengers Bangalore, Bat",Rahul Dravid,"18 April 2009, Daynight","Jesse Ryder, Robin Uthappa, Ross Taylor, Kevin Pietersen, Rahul Dravid, Virat Kohli, Balachandra Akhil, Praveen Kumar, Vinay Kumar, Dale Steyn, Anil Kumble","Graeme Smith, Swapnil Asnodkar, Niraj Patel, Tyron Henderson, Yusuf Pathan, Dimitri Mascarenhas, Ravindra Jadeja, Shane Warne, Mahesh Rawat, Munaf Patel, Kamran Khan",2009
392183,Newlands,"Delhi Capitals, Bowl",Daniel Vettori,"19 April 2009, Day","Ravi Bopara, Karan Goel, Yuvraj Singh, Kumar Sangakkara, Mahela Jayawardene, Irfan Pathan, Piyush Chawla, Taruwar Kohli, Vikramjeet Malik, Vikram Singh, Yusuf Abdulla","Gautam Gambhir, Virender Sehwag, Tillakaratne Dilshan, AB de Villiers, Manoj Tiwary, Dinesh Karthik, †, Dirk Nannes, Daniel Vettori, Yo Mahesh, Aavishkar Salvi, Pradeep Sangwan",2009
392184,Newlands,"Kolkata Knight Riders, Bat",RP Singh,"19 April 2009, Daynight","Brendon McCullum, Chris Gayle, Sourav Ganguly, Brad Hodge, Aakash Chopra, Laxmi Shukla, Moises Henriques, Ajit Agarkar, Murali Kartik, Ishant Sharma, Ashok Dinda","Adam Gilchrist, Herschelle Gibbs, VVS Laxman, Rohit Sharma, Scott Styris, Venugopal Rao, Harmeet Singh, Pragyan Ojha, RP Singh, Dwaraka Ravi Teja, Fidel Edwards",2009
392185,St George's Park,"Chennai Super Kings, Bat",Muthiah Muralidaran,"20 April 2009, Daynight","Parthiv Patel, Matthew Hayden, Suresh Raina, MS Dhoni, Andrew Flintoff, Albie Morkel, S Badrinath, Joginder Sharma, Lakshmipathy Balaji, Manpreet Gony, Muthiah Muralidaran","Praveen Kumar, Robin Uthappa, Jacques Kallis, Ross Taylor, Kevin Pietersen, Rahul Dravid, Virat Kohli, Rajesh Bishnoi, Vinay Kumar, Dale Steyn, Anil Kumble",2009
392186,Kingsmead,"Kolkata Knight Riders, Bowl",Chris Gayle,"21 April 2009, Day","Ravi Bopara, Karan Goel, Irfan Pathan, Kumar Sangakkara, Yuvraj Singh, Mahela Jayawardene, Taruwar Kohli, Piyush Chawla, Vikramjeet Malik, Vikram Singh, Yusuf Abdulla","Brendon McCullum, Chris Gayle, Brad Hodge, Sourav Ganguly, Yashpal Singh, Aakash Chopra, Moises Henriques, Laxmi Shukla, Ishant Sharma, Murali Kartik, Ashok Dinda",2009
392187,Kingsmead,NA,NA,"21 April 2009, Daynight","Ravi Bopara, Karan Goel, Irfan Pathan, Kumar Sangakkara, Yuvraj Singh, Mahela Jayawardene, Taruwar Kohli, Piyush Chawla, Vikramjeet Malik, Vikram Singh, Yusuf Abdulla","Brendon McCullum, Chris Gayle, Brad Hodge, Sourav Ganguly, Yashpal Singh, Aakash Chopra, Moises Henriques, Laxmi Shukla, Ishant Sharma, Murali Kartik, Ashok Dinda",2009
392188,Newlands,"Deccan Chargers, Bat",Adam Gilchrist,"22 April 2009, Daynight","Adam Gilchrist, Herschelle Gibbs, VVS Laxman, Rohit Sharma, Scott Styris, Venugopal Rao, Dwaraka Ravi Teja, Fidel Edwards, Harmeet Singh, Pragyan Ojha, RP Singh","Jesse Ryder, Robin Uthappa, Jacques Kallis, Kevin Pietersen, Rahul Dravid, Virat Kohli, Rajesh Bishnoi, Karn Sharma, Praveen Kumar, Anil Kumble, Dale Steyn",2009
392189,Kingsmead,"Delhi Capitals, Bat",AB de Villiers,"23 April 2009, Day","Gautam Gambhir, Virender Sehwag, AB de Villiers, Tillakaratne Dilshan, Dinesh Karthik, Manoj Tiwary, Daniel Vettori, Dirk Nannes, Aavishkar Salvi, Pradeep Sangwan, Ashish Nehra","Parthiv Patel, Matthew Hayden, Suresh Raina, MS Dhoni, Andrew Flintoff, Albie Morkel, S Badrinath, Manpreet Gony, Joginder Sharma, Lakshmipathy Balaji, Muthiah Muralidaran",2009
392190,Newlands,"Kolkata Knight Riders, Bowl",Yusuf Pathan,"23 April 2009, Daynight","Graeme Smith, Paul Valthaty, Rob Quiney, Yusuf Pathan, Ravindra Jadeja, Dimitri Mascarenhas, Abhishek Raut, Shane Warne, Mahesh Rawat, †, Munaf Patel, Kamran Khan","Chris Gayle, Brendon McCullum, Laxmi Shukla, Brad Hodge, Sourav Ganguly, Sanjay Bangar, Yashpal Singh, Ajit Agarkar, Ishant Sharma, Ajantha Mendis, Anureet Singh",2009
392191,Kingsmead,"Royal Challengers Bangalore, Bat",Ravi Bopara,"24 April 2009, Daynight","Jesse Ryder, Robin Uthappa, Jacques Kallis, Kevin Pietersen, Rahul Dravid, Ross Taylor, Virat Kohli, Praveen Kumar, Vinay Kumar, Pankaj Singh, Anil Kumble","Ravi Bopara, Karan Goel, Kumar Sangakkara, Yuvraj Singh, Mahela Jayawardene, Irfan Pathan, Wilkin Mota, Piyush Chawla, Vikram Singh, Ranadeb Bose, Yusuf Abdulla",2009
392192,Kingsmead,"Deccan Chargers, Bat",Pragyan Ojha,"25 April 2009, Day","Adam Gilchrist, Herschelle Gibbs, Dwayne Smith, Rohit Sharma, VVS Laxman, Venugopal Rao, Dwaraka Ravi Teja, RP Singh, Fidel Edwards, Pragyan Ojha, Harmeet Singh","Sanath Jayasuriya, Sachin Tendulkar, Jean-Paul Duminy, Shikhar Dhawan, Dwayne Bravo, Abhishek Nayar, Harbhajan Singh, Zaheer Khan, Pinal Shah, Lasith Malinga, Dhawal Kulkarni",2009
392193,Newlands,NA,NA,"25 April 2009, Daynight","Adam Gilchrist, Herschelle Gibbs, Dwayne Smith, Rohit Sharma, VVS Laxman, Venugopal Rao, Dwaraka Ravi Teja, RP Singh, Fidel Edwards, Pragyan Ojha, Harmeet Singh","Sanath Jayasuriya, Sachin Tendulkar, Jean-Paul Duminy, Shikhar Dhawan, Dwayne Bravo, Abhishek Nayar, Harbhajan Singh, Zaheer Khan, Pinal Shah, Lasith Malinga, Dhawal Kulkarni",2009
392194,St George's Park,"Royal Challengers Bangalore, Bat",Tillakaratne Dilshan,"26 April 2009, Day","Jacques Kallis, Robin Uthappa, Kevin Pietersen, Ross Taylor, Virat Kohli, Mark Boucher, Balachandra Akhil, Vinay Kumar, Pankaj Singh, Anil Kumble, KP Appanna","Gautam Gambhir, Virender Sehwag, Tillakaratne Dilshan, AB de Villiers, Dinesh Karthik, Mithun Manhas, Amit Mishra, Daniel Vettori, Dirk Nannes, Pradeep Sangwan, Ashish Nehra",2009
392195,Newlands,"Punjab Kings, Bat",Kumar Sangakkara,"26 April 2009, Daynight","Ravi Bopara, Karan Goel, Kumar Sangakkara, Yuvraj Singh, Mahela Jayawardene, Irfan Pathan, Piyush Chawla, Wilkin Mota, Ramesh Powar, Vikram Singh, Yusuf Abdulla","Swapnil Asnodkar, Graeme Smith, Rob Quiney, Yusuf Pathan, Dimitri Mascarenhas, Ravindra Jadeja, Abhishek Raut, Shane Warne, Mahesh Rawat, Munaf Patel, Kamran Khan",2009
392196,Kingsmead,"Deccan Chargers, Bowl",Herschelle Gibbs,"27 April 2009, Day","Parthiv Patel, Matthew Hayden, Suresh Raina, MS Dhoni, Jacob Oram, Albie Morkel, S Badrinath, Manpreet Gony, Joginder Sharma, Lakshmipathy Balaji, Muthiah Muralidaran","Adam Gilchrist, Herschelle Gibbs, VVS Laxman, Rohit Sharma, Dwayne Smith, Azhar Bilakhia, Venugopal Rao, Pragyan Ojha, RP Singh, Fidel Edwards, Shoaib Ahmed",2009
392197,St George's Park,"Mumbai Indians, Bat",Sachin Tendulkar,"27 April 2009, Daynight","Sanath Jayasuriya, Sachin Tendulkar, Harbhajan Singh, Jean-Paul Duminy, Abhishek Nayar, Dwayne Bravo, Shikhar Dhawan, Saurabh Tiwary, Pinal Shah, †, Zaheer Khan, Lasith Malinga","Brendon McCullum, Chris Gayle, Brad Hodge, Sourav Ganguly, Yashpal Singh, Arindam Ghosh, Laxmi Shukla, Ishant Sharma, Ajantha Mendis, Ashok Dinda, Anureet Singh",2009
392198,SuperSport Park,"Delhi Capitals, Bat",Yusuf Pathan,"28 April 2009, Daynight","Gautam Gambhir, Virender Sehwag, AB de Villiers, Tillakaratne Dilshan, Dinesh Karthik, Daniel Vettori, Mithun Manhas, Amit Mishra, Pradeep Sangwan, Ashish Nehra, Dirk Nannes","Rob Quiney, Graeme Smith, Swapnil Asnodkar, Paul Valthaty, Ravindra Jadeja, Shane Warne, Yusuf Pathan, Dimitri Mascarenhas, Mahesh Rawat, †, Munaf Patel, Kamran Khan",2009
392199,Kingsmead,"Kolkata Knight Riders, Bat",Mark Boucher,"29 April 2009, Day","Brendon McCullum, Chris Gayle, Brad Hodge, Sourav Ganguly, Morne van Wyk, Wriddhiman Saha, Laxmi Shukla, Ajit Agarkar, Murali Kartik, Ishant Sharma, Ashok Dinda","Jacques Kallis, Shreevats Goswami, Kevin Pietersen, Virat Kohli, Mark Boucher, Roelof van der Merwe, Manish Pandey, Praveen Kumar, Pankaj Singh, Anil Kumble, KP Appanna",2009
392200,Kingsmead,"Punjab Kings, Bat",Kumar Sangakkara,"29 April 2009, Daynight","Ravi Bopara, Karan Goel, Kumar Sangakkara, Yuvraj Singh, Mahela Jayawardene, Irfan Pathan, Wilkin Mota, Piyush Chawla, Ramesh Powar, Vikramjeet Malik, Yusuf Abdulla","Sanath Jayasuriya, Sachin Tendulkar, Shikhar Dhawan, Jean-Paul Duminy, Dwayne Bravo, Abhishek Nayar, Harbhajan Singh, Saurabh Tiwary, Zaheer Khan, Pinal Shah, †, Lasith Malinga",2009
392201,SuperSport Park,"Delhi Capitals, Bowl",Dirk Nannes,"30 April 2009, Day","Adam Gilchrist, Herschelle Gibbs, Azhar Bilakhia, Rohit Sharma, Tirumalasetti Suman, Dwayne Smith, Venugopal Rao, Shoaib Ahmed, RP Singh, Pragyan Ojha, Fidel Edwards","Gautam Gambhir, Virender Sehwag, AB de Villiers, Tillakaratne Dilshan, Dinesh Karthik, Mithun Manhas, Daniel Vettori, Amit Mishra, Pradeep Sangwan, Ashish Nehra, Dirk Nannes",2009
392202,SuperSport Park,"Rajasthan Royals, Bowl",Suresh Raina,"30 April 2009, Daynight","Parthiv Patel, Matthew Hayden, Suresh Raina, S Badrinath, Jacob Oram, MS Dhoni, Albie Morkel, Sudeep Tyagi, Shadab Jakati, Lakshmipathy Balaji, Muthiah Muralidaran","Rob Quiney, Graeme Smith, Swapnil Asnodkar, Ravindra Jadeja, Yusuf Pathan, Dimitri Mascarenhas, Shane Warne, Mahesh Rawat, Munaf Patel, Siddharth Trivedi, Kamran Khan",2009
392203,Buffalo Park,"Mumbai Indians, Bat",Jean-Paul Duminy,"1 May 2009, Day","Sanath Jayasuriya, Sachin Tendulkar, Harbhajan Singh, Abhishek Nayar, Jean-Paul Duminy, Graham Napier, Ajinkya Rahane, Zaheer Khan, Saurabh Tiwary, Pinal Shah, †, Lasith Malinga","Chris Gayle, Sourav Ganguly, Brad Hodge, Morne van Wyk, Laxmi Shukla, Brendon McCullum, Wriddhiman Saha, Ajit Agarkar, Murali Kartik, Ishant Sharma, Ashok Dinda",2009
392204,Kingsmead,"Royal Challengers Bangalore, Bat",Yuvraj Singh,"1 May 2009, Daynight","Jesse Ryder, Shreevats Goswami, Rajesh Bishnoi, Jacques Kallis, Robin Uthappa, Virat Kohli, Mark Boucher, Roelof van der Merwe, Praveen Kumar, Anil Kumble, KP Appanna","Yuvraj Singh, Karan Goel, Simon Katich, Kumar Sangakkara, Mahela Jayawardene, Irfan Pathan, Piyush Chawla, Ramesh Powar, Tanmay Srivastava, Vikramjeet Malik, Yusuf Abdulla",2009
392205,St George's Park,"Deccan Chargers, Bat",Yusuf Pathan,"2 May 2009, Day","Herschelle Gibbs, Adam Gilchrist, Azhar Bilakhia, Rohit Sharma, Tirumalasetti Suman, Dwayne Smith, Venugopal Rao, Shoaib Ahmed, Pragyan Ojha, RP Singh, Fidel Edwards","Graeme Smith, Swapnil Asnodkar, Lee Carseldine, Naman Ojha, Ravindra Jadeja, Shane Warne, Abhishek Raut, Yusuf Pathan, Shane Harwood, Siddharth Trivedi, Munaf Patel",2009
392206,New Wanderers Stadium,"Delhi Capitals, Bowl",Shadab Jakati,"2 May 2009, Daynight","Murali Vijay, Matthew Hayden, Suresh Raina, S Badrinath, Albie Morkel, MS Dhoni, Jacob Oram, Shadab Jakati, Lakshmipathy Balaji, Muthiah Muralidaran, Sudeep Tyagi","Gautam Gambhir, David Warner, AB de Villiers, Tillakaratne Dilshan, Dinesh Karthik, Mithun Manhas, Rajat Bhatia, Pradeep Sangwan, Amit Mishra, Ashish Nehra, Dirk Nannes",2009
392207,St George's Park,"Kolkata Knight Riders, Bat",Mahela Jayawardene,"3 May 2009, Day","Brendon McCullum, Chris Gayle, Brad Hodge, Sourav Ganguly, Morne van Wyk, Wriddhiman Saha, Laxmi Shukla, Ajit Agarkar, Murali Kartik, Ishant Sharma, Ashok Dinda","Sunny Sohal, Kumar Sangakkara, Simon Katich, Mahela Jayawardene, Yuvraj Singh, Irfan Pathan, Ramesh Powar, Tanmay Srivastava, Vikramjeet Malik, Piyush Chawla, Yusuf Abdulla",2009
392208,New Wanderers Stadium,"Mumbai Indians, Bat",Jacques Kallis,"3 May 2009, Daynight","Sanath Jayasuriya, Sachin Tendulkar, Ajinkya Rahane, Jean-Paul Duminy, Dwayne Bravo, Abhishek Nayar, Shikhar Dhawan, Pinal Shah, †, Harbhajan Singh, Zaheer Khan, Lasith Malinga","Jacques Kallis, Wasim Jaffer, Robin Uthappa, Rahul Dravid, Virat Kohli, Mark Boucher, †, Roelof van der Merwe, Dillon du Preez, Praveen Kumar, Vinay Kumar, Anil Kumble, (c)",2009
392209,Buffalo Park,"Chennai Super Kings, Bat",MS Dhoni,"4 May 2009, Daynight","Murali Vijay, Matthew Hayden, MS Dhoni, Suresh Raina, Albie Morkel, Jacob Oram, S Badrinath, Sudeep Tyagi, Shadab Jakati, Lakshmipathy Balaji, Muthiah Muralidaran","Adam Gilchrist, Herschelle Gibbs, VVS Laxman, Rohit Sharma, Dwayne Smith, Tirumalasetti Suman, Venugopal Rao, Ryan Harris, RP Singh, Shoaib Ahmed, Pragyan Ojha",2009
392210,Kingsmead,"Punjab Kings, Bowl",Graeme Smith,"5 May 2009, Day","Naman Ojha, Graeme Smith, Yusuf Pathan, Ravindra Jadeja, Lee Carseldine, Abhishek Raut, Niraj Patel, Shane Warne, (c), Shane Harwood, Siddharth Trivedi, Amit Singh","Sunny Sohal, Kumar Sangakkara, Karan Goel, Simon Katich, Mahela Jayawardene, Yuvraj Singh, Irfan Pathan, Piyush Chawla, Ramesh Powar, Sreesanth, Yusuf Abdulla",2009
392211,Kingsmead,"Kolkata Knight Riders, Bat",Gautam Gambhir,"5 May 2009, Daynight","Morne van Wyk, Brendon McCullum, Brad Hodge, Moises Henriques, Wriddhiman Saha, Sourav Ganguly, Yashpal Singh, Ajit Agarkar, Murali Kartik, Ishant Sharma, Ashok Dinda","Gautam Gambhir, David Warner, Tillakaratne Dilshan, AB de Villiers, Dinesh Karthik, †, Mithun Manhas, Rajat Bhatia, Amit Mishra, Pradeep Sangwan, Ashish Nehra, Dirk Nannes",2009
392212,SuperSport Park,"Deccan Chargers, Bat",Rohit Sharma,"6 May 2009, Daynight","Adam Gilchrist, Herschelle Gibbs, Tirumalasetti Suman, Rohit Sharma, Dwayne Smith, Venugopal Rao, Dwaraka Ravi Teja, Ryan Harris, Shoaib Ahmed, RP Singh, Harmeet Singh","Sanath Jayasuriya, Sachin Tendulkar, Pinal Shah, Jean-Paul Duminy, Dwayne Bravo, Abhishek Nayar, Harbhajan Singh, Saurabh Tiwary, Rohan Raje, Dhawal Kulkarni, Lasith Malinga",2009
392213,SuperSport Park,"Rajasthan Royals, Bowl",Amit Singh,"7 May 2009, Day","Jacques Kallis, Wasim Jaffer, Robin Uthappa, Rahul Dravid, Virat Kohli, Mark Boucher, Roelof van der Merwe, Dillon du Preez, Praveen Kumar, Vinay Kumar, Anil Kumble","Graeme Smith, Naman Ojha, Lee Carseldine, Yusuf Pathan, Ravindra Jadeja, Abhishek Raut, Niraj Patel, Shane Warne, (c), Morne Morkel, Munaf Patel, Amit Singh",2009
392214,SuperSport Park,"Chennai Super Kings, Bat",Matthew Hayden,"7 May 2009, Daynight","S Badrinath, Matthew Hayden, Suresh Raina, MS Dhoni, Albie Morkel, George Bailey, Sudeep Tyagi, Shadab Jakati, Lakshmipathy Balaji, Muthiah Muralidaran, Manpreet Gony","Sunny Sohal, Simon Katich, Karan Goel, Yuvraj Singh, Mahela Jayawardene, Kumar Sangakkara, †, Irfan Pathan, Sreesanth, Piyush Chawla, Yusuf Abdulla, Vikram Singh",2009
392215,Buffalo Park,"Mumbai Indians, Bat",Ashish Nehra,"8 May 2009, Daynight","Luke Ronchi, Jean-Paul Duminy, Pinal Shah, Sachin Tendulkar, Abhishek Nayar, Dwayne Bravo, Harbhajan Singh, Ajinkya Rahane, Rohan Raje, Dhawal Kulkarni, Lasith Malinga","Gautam Gambhir, David Warner, Tillakaratne Dilshan, AB de Villiers, Dinesh Karthik, Mithun Manhas, Rajat Bhatia, Amit Mishra, Pradeep Sangwan, Ashish Nehra, Dirk Nannes",2009
392216,De Beers Diamond Oval,"Punjab Kings, Bowl",Mahela Jayawardene,"9 May 2009, Day","Adam Gilchrist, Herschelle Gibbs, Tirumalasetti Suman, Rohit Sharma, Andrew Symonds, Venugopal Rao, Dwaraka Ravi Teja, Pragyan Ojha, Shoaib Ahmed, RP Singh, Ryan Harris","Sunny Sohal, Simon Katich, Kumar Sangakkara, Yuvraj Singh, Mahela Jayawardene, Irfan Pathan, Wilkin Mota, Brett Lee, Piyush Chawla, Ramesh Powar, Sreesanth",2009
392217,De Beers Diamond Oval,"Rajasthan Royals, Bat",S Badrinath,"9 May 2009, Daynight","Graeme Smith, Naman Ojha, Swapnil Asnodkar, Ravindra Jadeja, Yusuf Pathan, Lee Carseldine, Abhishek Raut, Shane Warne, Shane Harwood, Amit Singh, Siddharth Trivedi","Murali Vijay, Matthew Hayden, Suresh Raina, S Badrinath, Jacob Oram, MS Dhoni, (c)†, Albie Morkel, Sudeep Tyagi, Shadab Jakati, Lakshmipathy Balaji, Muthiah Muralidaran",2009
392218,St George's Park,"Mumbai Indians, Bat",Jean-Paul Duminy,"10 May 2009, Day","Sanath Jayasuriya, Sachin Tendulkar, Ajinkya Rahane, Jean-Paul Duminy, Abhishek Nayar, Dwayne Bravo, Harbhajan Singh, Yogesh Takawale, †, Chetanya Nanda, Dhawal Kulkarni, Lasith Malinga","Jacques Kallis, Virat Kohli, Robin Uthappa, Ross Taylor, Rahul Dravid, Mark Boucher, Roelof van der Merwe, Vinay Kumar, Anil Kumble, KP Appanna, Abhimanyu Mithun",2009
392219,New Wanderers Stadium,"Delhi Capitals, Bowl",Amit Mishra,"10 May 2009, Daynight","Brendon McCullum, Sourav Ganguly, Brad Hodge, Morne van Wyk, Yashpal Singh, Wriddhiman Saha, Moises Henriques, Ajit Agarkar, Murali Kartik, Ishant Sharma, Sourav Sarkar","Gautam Gambhir, David Warner, AB de Villiers, Tillakaratne Dilshan, Dinesh Karthik, Mithun Manhas, Rajat Bhatia, Amit Mishra, Pradeep Sangwan, Ashish Nehra, Dirk Nannes",2009
392220,De Beers Diamond Oval,"Deccan Chargers, Bat",Dwayne Smith,"11 May 2009, Daynight","Tirumalasetti Suman, Adam Gilchrist, Rohit Sharma, Andrew Symonds, Dwayne Smith, Chaminda Vaas, Venugopal Rao, Dwaraka Ravi Teja, RP Singh, Pragyan Ojha, Shoaib Ahmed","Graeme Smith, Swapnil Asnodkar, Lee Carseldine, Naman Ojha, Yusuf Pathan, Ravindra Jadeja, Abhishek Raut, Morne Morkel, Shane Warne, Siddharth Trivedi, Munaf Patel",2009
392221,SuperSport Park,"Royal Challengers Bangalore, Bowl",Ross Taylor,"12 May 2009, Day","Brendon McCullum, Sourav Ganguly, Arindam Ghosh, David Hussey, Angelo Mathews, Wriddhiman Saha, Yashpal Singh, Ajit Agarkar, Murali Kartik, Ishant Sharma, Ajantha Mendis","Jesse Ryder, Jacques Kallis, Robin Uthappa, Ross Taylor, Rahul Dravid, Mark Boucher, Virat Kohli, Balachandra Akhil, KP Appanna, Vinay Kumar, Anil Kumble, (c)",2009
392222,SuperSport Park,"Punjab Kings, Bat",Harbhajan Singh,"12 May 2009, Daynight","Sunny Sohal, Simon Katich, Irfan Pathan, Kumar Sangakkara, Yuvraj Singh, Wilkin Mota, Luke Pomersbach, Karan Goel, Brett Lee, Piyush Chawla, Sreesanth","Sanath Jayasuriya, Dwayne Bravo, Ajinkya Rahane, Sachin Tendulkar, Jean-Paul Duminy, Abhishek Nayar, Harbhajan Singh, Rohan Raje, Yogesh Takawale, †, Dhawal Kulkarni, Lasith Malinga",2009
392223,Kingsmead,"Deccan Chargers, Bowl",Rajat Bhatia,"13 May 2009, Daynight","Gautam Gambhir, David Warner, Tillakaratne Dilshan, AB de Villiers, Virender Sehwag, Dinesh Karthik, Rajat Bhatia, Amit Mishra, Pradeep Sangwan, Ashish Nehra, Dirk Nannes","Tirumalasetti Suman, Adam Gilchrist, Rohit Sharma, Dwaraka Ravi Teja, Andrew Symonds, Dwayne Smith, Venugopal Rao, Chaminda Vaas, RP Singh, Pragyan Ojha, Shoaib Ahmed",2009
392224,Kingsmead,"Chennai Super Kings, Bat",Ross Taylor,"14 May 2009, Day","Murali Vijay, Matthew Hayden, Suresh Raina, MS Dhoni, Jacob Oram, S Badrinath, Albie Morkel, Shadab Jakati, Lakshmipathy Balaji, Muthiah Muralidaran, Sudeep Tyagi","Robin Uthappa, Jacques Kallis, Rahul Dravid, Ross Taylor, Virat Kohli, Mark Boucher, Roelof van der Merwe, Balachandra Akhil, Praveen Kumar, Vinay Kumar, Anil Kumble, (c)",2009
392225,Kingsmead,"Rajasthan Royals, Bat",Shane Warne,"14 May 2009, Daynight","Rob Quiney, Graeme Smith, Yusuf Pathan, Ravindra Jadeja, Siddharth Chitnis, Naman Ojha, Johan Botha, Shane Warne, Abhishek Raut, Munaf Patel, Siddharth Trivedi","Dwayne Bravo, Yogesh Takawale, Ajinkya Rahane, Sanath Jayasuriya, Sachin Tendulkar, Jean-Paul Duminy, Abhishek Nayar, Harbhajan Singh, Dhawal Kulkarni, Chetanya Nanda, Lasith Malinga",2009
392226,OUTsurance Oval,"Punjab Kings, Bowl",Brett Lee,"15 May 2009, Daynight","Gautam Gambhir, Virender Sehwag, Tillakaratne Dilshan, AB de Villiers, Mithun Manhas, Dinesh Karthik, Farveez Maharoof, Daniel Vettori, Rajat Bhatia, Pradeep Sangwan, Ashish Nehra","Sunny Sohal, Simon Katich, Luke Pomersbach, Yuvraj Singh, Kumar Sangakkara, Irfan Pathan, Brett Lee, Piyush Chawla, Ramesh Powar, Wilkin Mota, Sreesanth",2009
